forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
relative_return,39,3,41,-0.04087424278259277,True
relative_return,39,4,42,-0.07899068295955658,True
relative_return,39,5,43,-0.04060715436935425,True
relative_return,40,1,40,-0.03303028270602226,True
relative_return,40,2,41,-0.0032448465935885906,True
relative_return,40,3,42,-0.04248178377747536,True
relative_return,40,4,43,-0.08585086464881897,True
relative_return,40,5,44,-0.048756323754787445,True
relative_return,41,1,41,-0.051410041749477386,True
relative_return,41,2,42,-0.013144060969352722,True
relative_return,41,3,43,-0.05384765937924385,True
relative_return,41,4,44,-0.08122079819440842,True
relative_return,41,5,45,-0.05221188813447952,True
relative_return,42,1,42,-0.052205782383680344,True
relative_return,42,2,43,-0.020186902955174446,True
relative_return,42,3,44,-0.061961401253938675,True
relative_return,42,4,45,-0.09678541123867035,True
relative_return,42,5,46,-0.065564826130867,True
relative_return,43,1,43,-0.029687676578760147,True
relative_return,43,2,44,0.0024458267726004124,True
relative_return,43,3,45,-0.030744483694434166,True
relative_return,43,4,46,-0.07351145893335342,True
relative_return,43,5,47,-0.037270449101924896,True
relative_return,44,1,44,-0.03881644457578659,True
relative_return,44,2,45,-0.005449704360216856,True
relative_return,44,3,46,-0.04259934276342392,True
relative_return,44,4,47,-0.07904098927974701,True
relative_return,44,5,48,-0.04259786009788513,True
relative_return,45,1,45,-0.03816220164299011,True
relative_return,45,2,46,-0.006533232983201742,True
relative_return,45,3,47,-0.0444454587996006,True
relative_return,45,4,48,-0.08208347856998444,True
relative_return,45,5,49,-0.04649406671524048,True
relative_return,46,1,46,-0.02286248281598091,True
relative_return,46,2,47,0.004015239421278238,True
relative_return,46,3,48,-0.026774760335683823,True
relative_return,46,4,49,-0.05034009367227554,True
relative_return,46,5,50,-0.0129045769572258,True
relative_return,47,1,47,-0.0427415706217289,True
relative_return,47,2,48,-0.010933240875601768,True
relative_return,47,3,49,-0.044914525002241135,True
relative_return,47,4,50,-0.08098739385604858,True
relative_return,47,5,51,-0.04983888566493988,True
relative_return,48,1,48,-0.03646676242351532,True
relative_return,48,2,49,-0.008954307064414024,True
relative_return,48,3,50,-0.04284070059657097,True
relative_return,48,4,51,-0.08912836015224457,True
relative_return,48,5,52,-0.05243663489818573,True
relative_return,49,1,49,-0.036036424338817596,True
relative_return,49,2,50,-0.005720074754208326,True
relative_return,49,3,51,-0.03773658350110054,True
relative_return,49,4,52,-0.07864534109830856,True
relative_return,49,5,53,-0.03680746257305145,True
relative_return,50,1,50,-0.03564775735139847,True
relative_return,50,2,51,-0.007162114139646292,True
relative_return,50,3,52,-0.03784066066145897,True
relative_return,50,4,53,-0.0846414566040039,True
relative_return,50,5,54,-0.04151609539985657,True
relative_return,51,1,51,-0.05766476318240166,True
relative_return,51,2,52,-0.020962992683053017,True
relative_return,51,3,53,-0.057372093200683594,True
relative_return,51,4,54,-0.0948961079120636,True
