forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
relative_return,9,2,10,0.0311143696308136,True
relative_return,9,3,11,0.0022500110790133476,True
relative_return,9,4,12,-0.002062729559838772,True
relative_return,9,5,13,0.009866781532764435,True
relative_return,10,1,10,0.016355499625205994,True
relative_return,10,2,11,0.02753133699297905,True
relative_return,10,3,12,0.01890302076935768,True
relative_return,10,4,13,0.011973243206739426,True
relative_return,10,5,14,0.0028728973120450974,True
relative_return,11,1,11,0.015098058618605137,True
relative_return,11,2,12,0.02551669254899025,True
relative_return,11,3,13,0.00815628468990326,True
relative_return,11,4,14,0.01221797801554203,True
relative_return,11,5,15,-0.0008521359413862228,True
relative_return,12,1,12,0.017157550901174545,True
relative_return,12,2,13,0.04847518727183342,True
relative_return,12,3,14,0.014619380235671997,True
relative_return,12,4,15,0.00366160087287426,True
relative_return,12,5,16,0.013120321556925774,True
relative_return,13,1,13,0.00628108624368906,True
relative_return,13,2,14,0.03513657674193382,True
relative_return,13,3,15,0.022005949169397354,True
relative_return,13,4,16,0.010255299508571625,True
relative_return,13,5,17,0.015040216967463493,True
relative_return,14,1,14,0.016682200133800507,True
relative_return,14,2,15,0.04180323705077171,True
relative_return,14,3,16,0.020244726911187172,True
relative_return,14,4,17,0.014908380806446075,True
relative_return,14,5,18,-0.010503547266125679,True
relative_return,15,1,15,0.016787350177764893,True
relative_return,15,2,16,0.04312789812684059,True
relative_return,15,3,17,0.018489200621843338,True
relative_return,15,4,18,0.01939029060304165,True
relative_return,15,5,19,-0.015268176794052124,True
relative_return,16,1,16,0.01101814303547144,True
relative_return,16,2,17,0.04635205492377281,True
relative_return,16,3,18,0.007306074723601341,True
relative_return,16,4,19,0.00468110479414463,True
relative_return,16,5,20,-0.005331654101610184,True
relative_return,17,1,17,-0.0005320422351360321,True
relative_return,17,2,18,0.04882826283574104,True
relative_return,17,3,19,0.02222795970737934,True
relative_return,17,4,20,-0.0017670001834630966,True
relative_return,17,5,21,-0.01074318028986454,True
relative_return,18,1,18,0.013637893833220005,True
relative_return,18,2,19,0.0557699017226696,True
relative_return,18,3,20,0.019236410036683083,True
relative_return,18,4,21,0.0015043634921312332,True
relative_return,18,5,22,-0.00982654094696045,True
relative_return,19,1,19,0.01348795834928751,True
relative_return,19,2,20,0.04860417917370796,True
relative_return,19,3,21,0.023919178172945976,True
relative_return,19,4,22,-0.0035836584866046906,True
relative_return,19,5,23,-0.02213372476398945,True
relative_return,20,1,20,0.010644045658409595,True
relative_return,20,2,21,0.04983120784163475,True
relative_return,20,3,22,0.011217871680855751,True
relative_return,20,4,23,-0.015559335239231586,True
relative_return,20,5,24,-0.02306981198489666,True
relative_return,21,1,21,0.01141329575330019,True
relative_return,21,2,22,0.060175079852342606,True
relative_return,21,3,23,0.026634620502591133,True
relative_return,21,4,24,-0.01913285255432129,True
relative_return,21,5,25,-0.018354758620262146,True
relative_return,22,1,22,0.004685753025114536,True
relative_return,22,2,23,0.06700846552848816,True
relative_return,22,3,24,0.02427344210445881,True
relative_return,22,4,25,-0.016065847128629684,True
relative_return,22,5,26,-0.01672327145934105,True
relative_return,23,1,23,0.006298930384218693,True
relative_return,23,2,24,0.05797272548079491,True
relative_return,23,3,25,0.028498096391558647,True
relative_return,23,4,26,-0.005281598307192326,True
relative_return,23,5,27,-0.03207782283425331,True
relative_return,24,1,24,0.009276160039007664,True
relative_return,24,2,25,0.07616671919822693,True
relative_return,24,3,26,0.01701655052602291,True
relative_return,24,4,27,-0.010049422271549702,True
relative_return,24,5,28,-0.0273435078561306,True
relative_return,25,1,25,0.0013787038624286652,True
relative_return,25,2,26,0.05981123819947243,True
relative_return,25,3,27,0.018993409350514412,True
relative_return,25,4,28,-0.026464391499757767,True
relative_return,25,5,29,-0.04374988004565239,True
relative_return,26,1,26,0.009905093349516392,True
relative_return,26,2,27,0.06807224452495575,True
relative_return,26,3,28,0.03356795012950897,True
relative_return,26,4,29,-0.005167617462575436,True
relative_return,26,5,30,-0.03286303952336311,True
relative_return,27,1,27,0.015258287079632282,True
relative_return,27,2,28,0.06395240128040314,True
relative_return,27,3,29,0.02780037559568882,True
relative_return,27,4,30,-0.010264488868415356,True
relative_return,27,5,31,-0.02797490358352661,True
relative_return,28,1,28,0.005785943008959293,True
relative_return,28,2,29,0.06268508732318878,True
relative_return,28,3,30,0.01611725427210331,True
relative_return,28,4,31,-0.022602282464504242,True
relative_return,28,5,32,-0.020946882665157318,True
relative_return,29,1,29,0.0037747398018836975,True
relative_return,29,2,30,0.07478514313697815,True
relative_return,29,3,31,0.025600263848900795,True
relative_return,29,4,32,-0.008910845033824444,True
relative_return,29,5,33,-0.02184198424220085,True
relative_return,30,1,30,0.010984905995428562,True
relative_return,30,2,31,0.06509418785572052,True
relative_return,30,3,32,0.03406849503517151,True
relative_return,30,4,33,0.005216149613261223,True
relative_return,30,5,34,-0.04740043357014656,True
relative_return,31,1,31,0.014385686255991459,True
relative_return,31,2,32,0.07060202956199646,True
relative_return,31,3,33,0.01640828512609005,True
relative_return,31,4,34,-0.022291138768196106,True
relative_return,31,5,35,-0.029747027903795242,True
relative_return,32,1,32,0.010392104275524616,True
relative_return,32,2,33,0.06410089135169983,True
relative_return,32,3,34,0.02579490654170513,True
relative_return,32,4,35,-0.03005797043442726,True
relative_return,32,5,36,-0.02443011850118637,True
relative_return,33,1,33,0.012137842364609241,True
relative_return,33,2,34,0.06246265396475792,True
relative_return,33,3,35,0.01922556944191456,True
relative_return,33,4,36,-0.031222794204950333,True
relative_return,33,5,37,-0.03795493394136429,True
relative_return,34,1,34,0.0004827044904232025,True
relative_return,34,2,35,0.08607228100299835,True
relative_return,34,3,36,0.03574078530073166,True
relative_return,34,4,37,-0.018205758184194565,True
relative_return,34,5,38,-0.017912551760673523,True
relative_return,35,1,35,0.006144327111542225,True
relative_return,35,2,36,0.07844716310501099,True
relative_return,35,3,37,0.03042415715754032,True
relative_return,35,4,38,-0.017595842480659485,True
relative_return,35,5,39,-0.022047318518161774,True
relative_return,36,1,36,0.005387687124311924,True
relative_return,36,2,37,0.06845386326313019,True
relative_return,36,3,38,0.022928709164261818,True
relative_return,36,4,39,-0.031457845121622086,True
relative_return,36,5,40,-0.028830494731664658,True
relative_return,37,1,37,0.006436594761908054,True
relative_return,37,2,38,0.055730048567056656,True
relative_return,37,3,39,0.015029551461338997,True
relative_return,37,4,40,-0.02514452114701271,True
relative_return,37,5,41,-0.04164300113916397,True
relative_return,38,1,38,0.0025746338069438934,True
relative_return,38,2,39,0.0655302107334137,True
relative_return,38,3,40,0.031481534242630005,True
relative_return,38,4,41,-0.007804268039762974,True
relative_return,38,5,42,-0.04311065375804901,True
relative_return,39,1,39,0.007492699660360813,True
relative_return,39,2,40,0.07216449081897736,True
relative_return,39,3,41,0.02552184648811817,True
relative_return,39,4,42,-0.01817074418067932,True
relative_return,39,5,43,-0.032029662281274796,True
relative_return,40,1,40,0.0070466334000229836,True
relative_return,40,2,41,0.07224148511886597,True
relative_return,40,3,42,0.031108738854527473,True
relative_return,40,4,43,-0.018028561025857925,True
relative_return,40,5,44,-0.03320053964853287,True
relative_return,41,1,41,0.007751842029392719,True
relative_return,41,2,42,0.06791365146636963,True
relative_return,41,3,43,0.011927442625164986,True
relative_return,41,4,44,-0.02722567692399025,True
relative_return,41,5,45,-0.025462955236434937,True
relative_return,42,1,42,0.004900302737951279,True
relative_return,42,2,43,0.07040491700172424,True
relative_return,42,3,44,0.026333952322602272,True
relative_return,42,4,45,-0.016312871128320694,True
relative_return,42,5,46,-0.03670601174235344,True
relative_return,43,1,43,0.008120493032038212,True
relative_return,43,2,44,0.07092991471290588,True
relative_return,43,3,45,0.017826827242970467,True
relative_return,43,4,46,-0.024673469364643097,True
relative_return,43,5,47,-0.036239515990018845,True
relative_return,44,1,44,0.013665259815752506,True
relative_return,44,2,45,0.07737468183040619,True
relative_return,44,3,46,0.03676247596740723,True
relative_return,44,4,47,-0.020689867436885834,True
relative_return,44,5,48,-0.02223854884505272,True
relative_return,45,1,45,0.007914264686405659,True
relative_return,45,2,46,0.08119221031665802,True
relative_return,45,3,47,0.02943907119333744,True
relative_return,45,4,48,-0.007555176503956318,True
relative_return,45,5,49,-0.027565956115722656,True
relative_return,46,1,46,0.021202117204666138,True
relative_return,46,2,47,0.05889103189110756,True
relative_return,46,3,48,0.0248772744089365,True
relative_return,46,4,49,-0.029878415167331696,True
relative_return,46,5,50,-0.0409802682697773,True
relative_return,47,1,47,0.007831928320229053,True
relative_return,47,2,48,0.06409785151481628,True
relative_return,47,3,49,0.024653920903801918,True
relative_return,47,4,50,-0.020296555012464523,True
relative_return,47,5,51,-0.03563397750258446,True
relative_return,48,1,48,0.010096431709825993,True
relative_return,48,2,49,0.07602202892303467,True
relative_return,48,3,50,0.0366470068693161,True
relative_return,48,4,51,-0.018349170684814453,True
relative_return,48,5,52,-0.034047681838274,True
relative_return,49,1,49,0.008167528547346592,True
relative_return,49,2,50,0.07418088614940643,True
relative_return,49,3,51,0.029286878183484077,True
relative_return,49,4,52,-0.02618875727057457,True
relative_return,49,5,53,-0.02618999406695366,True
relative_return,50,1,50,0.003951658494770527,True
relative_return,50,2,51,0.065659299492836,True
relative_return,50,3,52,0.03520485758781433,True
relative_return,50,4,53,-0.029098480939865112,True
relative_return,50,5,54,-0.030375447124242783,True
relative_return,51,1,51,0.0036756107583642006,True
relative_return,51,2,52,0.06894554197788239,True
relative_return,51,3,53,0.03131445497274399,True
relative_return,51,4,54,-0.016248635947704315,True
relative_return,51,5,55,-0.030365705490112305,True
relative_return,52,1,52,0.012434975244104862,True
relative_return,52,2,53,0.07463783025741577,True
relative_return,52,3,54,0.03135997802019119,True
relative_return,52,4,55,-0.0071808770298957825,True
relative_return,52,5,56,-0.031818848103284836,True
relative_return,53,1,53,0.017157871276140213,True
relative_return,53,2,54,0.06932809948921204,True
relative_return,53,3,55,0.028039494529366493,True
relative_return,53,4,56,-0.008584183640778065,True
relative_return,53,5,57,-0.026996269822120667,True
relative_return,54,1,54,0.016162753105163574,True
relative_return,54,2,55,0.07460230588912964,True
relative_return,54,3,56,0.020192502066493034,True
relative_return,54,4,57,-0.011075341142714024,True
relative_return,54,5,58,-0.020381029695272446,True
relative_return,55,1,55,0.002926018089056015,True
relative_return,55,2,56,0.06843732297420502,True
relative_return,55,3,57,0.013638244941830635,True
relative_return,55,4,58,-0.019437510520219803,True
relative_return,55,5,59,-0.021132659167051315,True
relative_return,56,1,56,0.009275086224079132,True
relative_return,56,2,57,0.0720273107290268,True
relative_return,56,3,58,0.032380275428295135,True
relative_return,56,4,59,0.0016077980399131775,True
relative_return,56,5,60,-0.026283927261829376,True
relative_return,57,1,57,0.02526387944817543,True
relative_return,57,2,58,0.06363280117511749,True
relative_return,57,3,59,0.03853229433298111,True
relative_return,57,4,60,0.0040063802152872086,True
relative_return,57,5,61,-0.04595224931836128,True
relative_return,58,1,58,0.003681909292936325,True
relative_return,58,2,59,0.067488893866539,True
relative_return,58,3,60,0.016715040430426598,True
relative_return,58,4,61,-0.021319199353456497,True
relative_return,58,5,62,-0.03649802505970001,True
relative_return,59,1,59,0.013186854310333729,True
relative_return,59,2,60,0.06768298149108887,True
relative_return,59,3,61,0.012213507667183876,True
relative_return,59,4,62,-0.013249593786895275,True
relative_return,59,5,63,-0.028078198432922363,True
relative_return,60,1,60,0.00910279992967844,True
relative_return,60,2,61,0.08405277132987976,True
relative_return,60,3,62,0.01623455248773098,True
relative_return,60,4,63,-0.02755100280046463,True
relative_return,60,5,64,-0.021703112870454788,True
relative_return,61,1,61,0.007179934531450272,True
relative_return,61,2,62,0.0711369514465332,True
relative_return,61,3,63,0.028506988659501076,True
relative_return,61,4,64,-0.019672401249408722,True
relative_return,61,5,65,-0.033617619425058365,True
relative_return,62,1,62,0.007822618819773197,True
relative_return,62,2,63,0.08299347758293152,True
relative_return,62,3,64,0.03618200868368149,True
relative_return,62,4,65,-0.0328916572034359,True
relative_return,62,5,66,-0.03320881351828575,True
relative_return,63,1,63,0.0008042901754379272,True
relative_return,63,2,64,0.07468649744987488,True
relative_return,63,3,65,0.027218418195843697,True
relative_return,63,4,66,-0.02629799395799637,True
relative_return,63,5,67,-0.035689376294612885,True
relative_return,64,1,64,0.005118527449667454,True
relative_return,64,2,65,0.08109802007675171,True
relative_return,64,3,66,0.029373949393630028,True
relative_return,64,4,67,-0.015529544092714787,True
relative_return,64,5,68,-0.03679667040705681,True
