forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
relative_return,33,5,37,-0.002113400027155876,True
relative_return,34,1,34,0.06990206241607666,True
relative_return,34,2,35,0.08869649469852448,True
relative_return,34,3,36,-0.05111319571733475,True
relative_return,34,4,37,-0.01176036149263382,True
relative_return,34,5,38,-0.013593591749668121,True
relative_return,35,1,35,0.07334291189908981,True
relative_return,35,2,36,0.08474750816822052,True
relative_return,35,3,37,-0.033884480595588684,True
relative_return,35,4,38,-0.018570907413959503,True
relative_return,35,5,39,-0.020555198192596436,True
relative_return,36,1,36,0.08018773794174194,True
relative_return,36,2,37,0.08601486682891846,True
relative_return,36,3,38,-0.048230573534965515,True
relative_return,36,4,39,-0.028882376849651337,True
relative_return,36,5,40,-0.008675489574670792,True
relative_return,37,1,37,0.0681033730506897,True
relative_return,37,2,38,0.08308641612529755,True
relative_return,37,3,39,-0.04181981831789017,True
relative_return,37,4,40,-0.03044743835926056,True
relative_return,37,5,41,-0.016871461644768715,True
relative_return,38,1,38,0.07332801818847656,True
relative_return,38,2,39,0.07373988628387451,True
relative_return,38,3,40,-0.03500814735889435,True
relative_return,38,4,41,-0.020313501358032227,True
relative_return,38,5,42,-0.02879072166979313,True
relative_return,39,1,39,0.07472445070743561,True
relative_return,39,2,40,0.078640878200531,True
relative_return,39,3,41,-0.04799620062112808,True
relative_return,39,4,42,-0.015234891325235367,True
relative_return,39,5,43,-0.012734638527035713,True
relative_return,40,1,40,0.07347355782985687,True
relative_return,40,2,41,0.07610523700714111,True
relative_return,40,3,42,-0.050076454877853394,True
relative_return,40,4,43,-0.012938618659973145,True
relative_return,40,5,44,-0.0115685248747468,True
relative_return,41,1,41,0.0697028785943985,True
relative_return,41,2,42,0.08871084451675415,True
relative_return,41,3,43,-0.057619839906692505,True
relative_return,41,4,44,-0.025821305811405182,True
relative_return,41,5,45,-0.0020592287182807922,True
relative_return,42,1,42,0.06900620460510254,True
relative_return,42,2,43,0.07171778380870819,True
relative_return,42,3,44,-0.03569120168685913,True
relative_return,42,4,45,-0.013992488384246826,True
relative_return,42,5,46,-0.017467442899942398,True
relative_return,43,1,43,0.08019568026065826,True
relative_return,43,2,44,0.08760402351617813,True
relative_return,43,3,45,-0.06830155849456787,True
relative_return,43,4,46,-0.008185271173715591,True
relative_return,43,5,47,-0.005625871941447258,True
relative_return,44,1,44,0.08101722598075867,True
relative_return,44,2,45,0.06996884942054749,True
relative_return,44,3,46,-0.02997732162475586,True
relative_return,44,4,47,-0.022529222071170807,True
relative_return,44,5,48,-0.008710009977221489,True
relative_return,45,1,45,0.06858088076114655,True
relative_return,45,2,46,0.08200317621231079,True
relative_return,45,3,47,-0.04389342665672302,True
relative_return,45,4,48,-0.007664963603019714,True
relative_return,45,5,49,-0.020795876160264015,True
relative_return,46,1,46,0.0992625504732132,True
relative_return,46,2,47,0.06322292983531952,True
relative_return,46,3,48,-0.03291870653629303,True
relative_return,46,4,49,-0.021440815180540085,True
relative_return,46,5,50,-0.008474202826619148,True
relative_return,47,1,47,0.07661284506320953,True
relative_return,47,2,48,0.0741693377494812,True
relative_return,47,3,49,-0.04631652683019638,True
relative_return,47,4,50,-0.008410640060901642,True
relative_return,47,5,51,-0.008649034425616264,True
relative_return,48,1,48,0.08269017934799194,True
relative_return,48,2,49,0.07567943632602692,True
relative_return,48,3,50,-0.045964568853378296,True
relative_return,48,4,51,-0.01880204677581787,True
relative_return,48,5,52,-0.021099701523780823,True
relative_return,49,1,49,0.08168727159500122,True
relative_return,49,2,50,0.07740423083305359,True
relative_return,49,3,51,-0.04555442929267883,True
relative_return,49,4,52,-0.015145979821681976,True
relative_return,49,5,53,-0.008278384804725647,True
relative_return,50,1,50,0.08493232727050781,True
relative_return,50,2,51,0.07540053129196167,True
