severity,status,stock,seed,method,strategy,source_file,details
warning,unsupported_model_row,TSLA,43,,local_long,results/top10_without_sentiment/local_long/TSLA/seed_43/last_model_comparison_20260823_205040.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,43,,random,results/top10_without_sentiment/random/TSLA/seed_43/last_model_comparison_20260823_204701.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,44,,local_long,results/top10_without_sentiment/local_long/TSLA/seed_44/last_model_comparison_20260823_205756.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,44,,random,results/top10_without_sentiment/random/TSLA/seed_44/last_model_comparison_20260823_205414.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,45,,local_long,results/top10_without_sentiment/local_long/TSLA/seed_45/last_model_comparison_20260823_210510.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,45,,random,results/top10_without_sentiment/random/TSLA/seed_45/last_model_comparison_20260823_210130.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,46,,local_long,results/top10_without_sentiment/local_long/TSLA/seed_46/last_model_comparison_20260823_211222.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,46,,random,results/top10_without_sentiment/random/TSLA/seed_46/last_model_comparison_20260823_210844.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,47,,local_long,results/top10_without_sentiment/local_long/TSLA/seed_47/last_model_comparison_20260823_211932.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,47,,random,results/top10_without_sentiment/random/TSLA/seed_47/last_model_comparison_20260823_211556.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,48,,local_long,results/top10_without_sentiment/local_long/TSLA/seed_48/last_model_comparison_20260823_212647.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,48,,random,results/top10_without_sentiment/random/TSLA/seed_48/last_model_comparison_20260823_212308.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,49,,local_long,results/top10_without_sentiment/local_long/TSLA/seed_49/last_model_comparison_20260823_213405.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,49,,random,results/top10_without_sentiment/random/TSLA/seed_49/last_model_comparison_20260823_213024.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,50,,local_long,results/top10_without_sentiment/local_long/TSLA/seed_50/last_model_comparison_20260823_214120.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,50,,random,results/top10_without_sentiment/random/TSLA/seed_50/last_model_comparison_20260823_213738.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,51,,local_long,results/top10_without_sentiment/local_long/TSLA/seed_51/last_model_comparison_20260823_214833.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,51,,random,results/top10_without_sentiment/random/TSLA/seed_51/last_model_comparison_20260823_214457.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,42,,local_long,results/top10_without_sentiment/local_long/WMT/seed_42/last_model_comparison_20260823_230813.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,42,,random,results/top10_without_sentiment/random/WMT/seed_42/last_model_comparison_20260823_230435.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,43,,local_long,results/top10_without_sentiment/local_long/WMT/seed_43/last_model_comparison_20260823_231530.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,43,,random,results/top10_without_sentiment/random/WMT/seed_43/last_model_comparison_20260823_231152.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,44,,local_long,results/top10_without_sentiment/local_long/WMT/seed_44/last_model_comparison_20260823_232245.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,44,,random,results/top10_without_sentiment/random/WMT/seed_44/last_model_comparison_20260823_231905.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,45,,local_long,results/top10_without_sentiment/local_long/WMT/seed_45/last_model_comparison_20260823_232959.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,45,,random,results/top10_without_sentiment/random/WMT/seed_45/last_model_comparison_20260823_232622.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,46,,local_long,results/top10_without_sentiment/local_long/WMT/seed_46/last_model_comparison_20260823_233707.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,46,,random,results/top10_without_sentiment/random/WMT/seed_46/last_model_comparison_20260823_233331.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,47,,local_long,results/top10_without_sentiment/local_long/WMT/seed_47/last_model_comparison_20260823_234421.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,47,,random,results/top10_without_sentiment/random/WMT/seed_47/last_model_comparison_20260823_234042.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,48,,local_long,results/top10_without_sentiment/local_long/WMT/seed_48/last_model_comparison_20260823_235136.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,48,,random,results/top10_without_sentiment/random/WMT/seed_48/last_model_comparison_20260823_234757.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,49,,local_long,results/top10_without_sentiment/local_long/WMT/seed_49/last_model_comparison_20260823_235848.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,49,,random,results/top10_without_sentiment/random/WMT/seed_49/last_model_comparison_20260823_235511.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,50,,local_long,results/top10_without_sentiment/local_long/WMT/seed_50/last_model_comparison_20260824_000601.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,50,,random,results/top10_without_sentiment/random/WMT/seed_50/last_model_comparison_20260824_000226.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,51,,local_long,results/top10_without_sentiment/local_long/WMT/seed_51/last_model_comparison_20260824_001313.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,51,,random,results/top10_without_sentiment/random/WMT/seed_51/last_model_comparison_20260824_000932.csv,Model 'previous_patch' is not part of the thesis method set
