forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
relative_return,35,4,38,-0.024004574865102768,True
relative_return,35,5,39,-0.02294480800628662,True
relative_return,36,1,36,0.027243826538324356,True
relative_return,36,2,37,0.023201502859592438,True
relative_return,36,3,38,-0.023330846801400185,True
relative_return,36,4,39,-0.021431419998407364,True
relative_return,36,5,40,-0.018437474966049194,True
relative_return,37,1,37,0.045246247202157974,True
relative_return,37,2,38,0.042679935693740845,True
relative_return,37,3,39,-0.01458597369492054,True
relative_return,37,4,40,-0.027444738894701004,True
relative_return,37,5,41,-0.02811582386493683,True
