severity,status,stock,seed,method,strategy,source_file,details
warning,unsupported_model_row,TSLA,43,,local_long,results/top10_with_sentiment/local_long/TSLA/seed_43/last_model_comparison_20260824_161847.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,43,,random,results/top10_with_sentiment/random/TSLA/seed_43/last_model_comparison_20260824_161444.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,44,,local_long,results/top10_with_sentiment/local_long/TSLA/seed_44/last_model_comparison_20260824_162649.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,44,,random,results/top10_with_sentiment/random/TSLA/seed_44/last_model_comparison_20260824_162245.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,45,,local_long,results/top10_with_sentiment/local_long/TSLA/seed_45/last_model_comparison_20260824_163449.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,45,,random,results/top10_with_sentiment/random/TSLA/seed_45/last_model_comparison_20260824_163048.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,46,,local_long,results/top10_with_sentiment/local_long/TSLA/seed_46/last_model_comparison_20260824_164247.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,46,,random,results/top10_with_sentiment/random/TSLA/seed_46/last_model_comparison_20260824_163845.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,47,,local_long,results/top10_with_sentiment/local_long/TSLA/seed_47/last_model_comparison_20260824_165047.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,47,,random,results/top10_with_sentiment/random/TSLA/seed_47/last_model_comparison_20260824_164642.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,48,,local_long,results/top10_with_sentiment/local_long/TSLA/seed_48/last_model_comparison_20260824_165841.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,48,,random,results/top10_with_sentiment/random/TSLA/seed_48/last_model_comparison_20260824_165441.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,49,,local_long,results/top10_with_sentiment/local_long/TSLA/seed_49/last_model_comparison_20260824_170635.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,49,,random,results/top10_with_sentiment/random/TSLA/seed_49/last_model_comparison_20260824_170236.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,50,,local_long,results/top10_with_sentiment/local_long/TSLA/seed_50/last_model_comparison_20260824_171433.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,50,,random,results/top10_with_sentiment/random/TSLA/seed_50/last_model_comparison_20260824_171036.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,51,,local_long,results/top10_with_sentiment/local_long/TSLA/seed_51/last_model_comparison_20260824_172226.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,51,,random,results/top10_with_sentiment/random/TSLA/seed_51/last_model_comparison_20260824_171826.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,42,,local_long,results/top10_with_sentiment/local_long/WMT/seed_42/last_model_comparison_20260824_185045.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,42,,random,results/top10_with_sentiment/random/WMT/seed_42/last_model_comparison_20260824_184642.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,43,,local_long,results/top10_with_sentiment/local_long/WMT/seed_43/last_model_comparison_20260824_185850.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,43,,random,results/top10_with_sentiment/random/WMT/seed_43/last_model_comparison_20260824_185446.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,44,,local_long,results/top10_with_sentiment/local_long/WMT/seed_44/last_model_comparison_20260824_190654.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,44,,random,results/top10_with_sentiment/random/WMT/seed_44/last_model_comparison_20260824_190252.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,45,,local_long,results/top10_with_sentiment/local_long/WMT/seed_45/last_model_comparison_20260824_191455.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,45,,random,results/top10_with_sentiment/random/WMT/seed_45/last_model_comparison_20260824_191053.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,46,,local_long,results/top10_with_sentiment/local_long/WMT/seed_46/last_model_comparison_20260824_192259.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,46,,random,results/top10_with_sentiment/random/WMT/seed_46/last_model_comparison_20260824_191854.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,47,,local_long,results/top10_with_sentiment/local_long/WMT/seed_47/last_model_comparison_20260824_193107.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,47,,random,results/top10_with_sentiment/random/WMT/seed_47/last_model_comparison_20260824_192702.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,48,,local_long,results/top10_with_sentiment/local_long/WMT/seed_48/last_model_comparison_20260824_193912.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,48,,random,results/top10_with_sentiment/random/WMT/seed_48/last_model_comparison_20260824_193507.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,49,,local_long,results/top10_with_sentiment/local_long/WMT/seed_49/last_model_comparison_20260824_194716.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,49,,random,results/top10_with_sentiment/random/WMT/seed_49/last_model_comparison_20260824_194312.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,50,,local_long,results/top10_with_sentiment/local_long/WMT/seed_50/last_model_comparison_20260824_195522.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,50,,random,results/top10_with_sentiment/random/WMT/seed_50/last_model_comparison_20260824_195116.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,51,,local_long,results/top10_with_sentiment/local_long/WMT/seed_51/last_model_comparison_20260824_200324.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,WMT,51,,random,results/top10_with_sentiment/random/WMT/seed_51/last_model_comparison_20260824_195922.csv,Model 'previous_patch' is not part of the thesis method set
