model,forecast_target,rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
naive_last,value,48,5,52,7.709249496459961,7.360592365264893,0.34865713119506836,0.34865713119506836,0.12156179513317511
naive_last,value,49,1,49,7.360592365264893,7.340353488922119,0.020238876342773438,0.020238876342773438,0.0004096121156180743
naive_last,value,49,2,50,7.360592365264893,7.500422954559326,-0.1398305892944336,0.1398305892944336,0.019552593702428567
naive_last,value,49,3,51,7.360592365264893,7.158205509185791,0.20238685607910156,0.20238685607910156,0.04096043951358297
naive_last,value,49,4,52,7.360592365264893,6.987096786499023,0.37349557876586914,0.37349557876586914,0.13949894735765156
naive_last,value,49,5,53,7.360592365264893,6.879003524780273,0.48158884048461914,0.48158884048461914,0.23192781127931994
naive_last,value,50,1,50,6.879003524780273,7.303555488586426,-0.42455196380615234,0.42455196380615234,0.1802443699716605
naive_last,value,50,2,51,6.879003524780273,7.365652084350586,-0.4866485595703125,0.4866485595703125,0.23682682053186
naive_last,value,50,3,52,6.879003524780273,7.441086769104004,-0.5620832443237305,0.5620832443237305,0.3159375735494905
naive_last,value,50,4,53,6.879003524780273,7.4525861740112305,-0.573582649230957,0.573582649230957,0.3289970554988031
naive_last,value,50,5,54,6.879003524780273,7.473745346069336,-0.5947418212890625,0.5947418212890625,0.35371783399023116
naive_last,value,51,1,51,7.473745346069336,7.656813144683838,-0.18306779861450195,0.18306779861450195,0.03351381888955984
naive_last,value,51,2,52,7.473745346069336,7.740987777709961,-0.267242431640625,0.267242431640625,0.07141851726919413
naive_last,value,51,3,53,7.473745346069336,7.958093643188477,-0.4843482971191406,0.4843482971191406,0.23459327292221133
naive_last,value,51,4,54,7.473745346069336,7.989370822906494,-0.5156254768371582,0.5156254768371582,0.26586963236354677
naive_last,value,51,5,55,7.473745346069336,8.320549011230469,-0.8468036651611328,0.8468036651611328,0.7170764473303279
naive_last,value,52,1,52,8.320549011230469,8.429101943969727,-0.10855293273925781,0.10855293273925781,0.01178373920629383
naive_last,value,52,2,53,8.320549011230469,8.405184745788574,-0.08463573455810547,0.08463573455810547,0.007163207564190088
naive_last,value,52,3,54,8.320549011230469,8.558353424072266,-0.23780441284179688,0.23780441284179688,0.056550938767031766
naive_last,value,52,4,55,8.320549011230469,8.57583236694336,-0.2552833557128906,0.2552833557128906,0.06516959170403425
naive_last,value,52,5,56,8.320549011230469,8.47555923461914,-0.15501022338867188,0.15501022338867188,0.024028169355005957
naive_last,value,53,1,53,8.47555923461914,8.596071243286133,-0.12051200866699219,0.12051200866699219,0.0145231442329532
naive_last,value,53,2,54,8.47555923461914,8.464520454406738,0.011038780212402344,0.011038780212402344,0.00012185466857772553
naive_last,value,53,3,55,8.47555923461914,8.86147403717041,-0.38591480255126953,0.38591480255126953,0.14893023482818535
naive_last,value,53,4,56,8.47555923461914,9.245089530944824,-0.7695302963256836,0.7695302963256836,0.5921768769630944
naive_last,value,53,5,57,8.47555923461914,9.086859703063965,-0.6113004684448242,0.6113004684448242,0.37368826272086153
naive_last,value,54,1,54,9.086859703063965,8.906551361083984,0.18030834197998047,0.18030834197998047,0.03251109818756959
naive_last,value,54,2,55,9.086859703063965,8.46130084991455,0.6255588531494141,0.6255588531494141,0.3913238787536102
naive_last,value,54,3,56,9.086859703063965,8.409783363342285,0.6770763397216797,0.6770763397216797,0.4584323698109074
naive_last,value,54,4,57,9.086859703063965,8.411163330078125,0.6756963729858398,0.6756963729858398,0.4565655884662192
naive_last,value,54,5,58,9.086859703063965,8.320089340209961,0.7667703628540039,0.7667703628540039,0.5879367893512608
naive_last,value,55,1,55,8.320089340209961,8.841235160827637,-0.5211458206176758,0.5211458206176758,0.2715929663472707
naive_last,value,55,2,56,8.320089340209961,9.01004409790039,-0.6899547576904297,0.6899547576904297,0.47603756765965954
naive_last,value,55,3,57,8.320089340209961,9.180233001708984,-0.8601436614990234,0.8601436614990234,0.7398471184169466
naive_last,value,55,4,58,8.320089340209961,9.375260353088379,-1.055171012878418,1.055171012878418,1.1133858664188665
naive_last,value,55,5,59,8.320089340209961,9.436896324157715,-1.116806983947754,1.116806983947754,1.2472578393944787
naive_last,value,56,1,56,9.436896324157715,9.669181823730469,-0.2322854995727539,0.2322854995727539,0.053956553311763855
naive_last,value,56,2,57,9.436896324157715,10.125011444091797,-0.688115119934082,0.688115119934082,0.4735024182818961
naive_last,value,56,3,58,9.436896324157715,9.645723342895508,-0.20882701873779297,0.20882701873779297,0.043608723754914536
naive_last,value,56,4,59,9.436896324157715,9.507732391357422,-0.07083606719970703,0.07083606719970703,0.00501774841632141
naive_last,value,56,5,60,9.436896324157715,9.4290771484375,0.007819175720214844,0.007819175720214844,6.113950894359732e-05
naive_last,value,57,1,57,9.4290771484375,9.560628890991211,-0.13155174255371094,0.13155174255371094,0.01730586096891784
naive_last,value,57,2,58,9.4290771484375,9.378479957580566,0.050597190856933594,0.050597190856933594,0.0025600757226129645
naive_last,value,57,3,59,9.4290771484375,9.186213493347168,0.24286365509033203,0.24286365509033203,0.05898275496383576
naive_last,value,57,4,60,9.4290771484375,9.164594650268555,0.2644824981689453,0.2644824981689453,0.06995099183768616
naive_last,value,57,5,61,9.4290771484375,9.060641288757324,0.3684358596801758,0.3684358596801758,0.13574498269827018
naive_last,value,58,1,58,9.060641288757324,9.136536598205566,-0.07589530944824219,0.07589530944824219,0.00576009799624444
naive_last,value,58,2,59,9.060641288757324,8.993485450744629,0.06715583801269531,0.06715583801269531,0.004509906579187373
naive_last,value,58,3,60,9.060641288757324,9.601566314697266,-0.5409250259399414,0.5409250259399414,0.2925998836881263
naive_last,value,58,4,61,9.060641288757324,9.530731201171875,-0.4700899124145508,0.4700899124145508,0.22098452575392002
naive_last,value,58,5,62,9.060641288757324,9.159534454345703,-0.0988931655883789,0.0988931655883789,0.00977985820009053
naive_last,value,59,1,59,9.159534454345703,9.339383125305176,-0.17984867095947266,0.17984867095947266,0.03234554444588866
naive_last,value,59,2,60,9.159534454345703,8.71566390991211,0.44387054443359375,0.44387054443359375,0.19702106021577492
naive_last,value,59,3,61,9.159534454345703,8.878493309020996,0.28104114532470703,0.28104114532470703,0.0789841253654231
naive_last,value,59,4,62,9.159534454345703,8.857794761657715,0.3017396926879883,0.3017396926879883,0.09104684214344161
naive_last,value,59,5,63,9.159534454345703,8.500397682189941,0.6591367721557617,0.6591367721557617,0.43446128440791654
naive_last,value,60,1,60,8.500397682189941,8.705083847045898,-0.20468616485595703,0.20468616485595703,0.04189642608344002
naive_last,value,60,2,61,8.500397682189941,8.719803810119629,-0.2194061279296875,0.2194061279296875,0.0481390489730984
naive_last,value,60,3,62,8.500397682189941,9.053741455078125,-0.5533437728881836,0.5533437728881836,0.3061893309941297
naive_last,value,60,4,63,8.500397682189941,8.821916580200195,-0.3215188980102539,0.3215188980102539,0.10337440177772805
naive_last,value,60,5,64,8.500397682189941,8.694964408874512,-0.1945667266845703,0.1945667266845703,0.037856211132748285
naive_last,value,61,1,61,8.694964408874512,8.972786903381348,-0.27782249450683594,0.27782249450683594,0.07718533845400088
naive_last,value,61,2,62,8.694964408874512,8.878952980041504,-0.1839885711669922,0.1839885711669922,0.03385179432007135
naive_last,value,61,3,63,8.694964408874512,8.482918739318848,0.21204566955566406,0.21204566955566406,0.04496336597730988
naive_last,value,61,4,64,8.694964408874512,8.43508243560791,0.25988197326660156,0.25988197326660156,0.06753864002894261
naive_last,value,61,5,65,8.694964408874512,8.28513240814209,0.4098320007324219,0.4098320007324219,0.16796226882433984
naive_last,value,62,1,62,8.28513240814209,8.137481689453125,0.14765071868896484,0.14765071868896484,0.021800734729367832
naive_last,value,62,2,63,8.28513240814209,8.249713897705078,0.03541851043701172,0.03541851043701172,0.001254470881576708
naive_last,value,62,3,64,8.28513240814209,8.48521900177002,-0.2000865936279297,0.2000865936279297,0.04003464494962827
naive_last,value,62,4,65,8.28513240814209,8.369766235351562,-0.08463382720947266,0.08463382720947266,0.007162884708122874
naive_last,value,62,5,66,8.28513240814209,8.243274688720703,0.04185771942138672,0.04185771942138672,0.001752068675159535
naive_last,value,63,1,63,8.243274688720703,8.276392936706543,-0.033118247985839844,0.033118247985839844,0.0010968183496515849
naive_last,value,63,2,64,8.243274688720703,8.33986759185791,-0.09659290313720703,0.09659290313720703,0.00933018893647386
naive_last,value,63,3,65,8.243274688720703,8.670586585998535,-0.42731189727783203,0.42731189727783203,0.18259545755518047
naive_last,value,63,4,66,8.243274688720703,8.6089506149292,-0.3656759262084961,0.3656759262084961,0.13371888300844148
naive_last,value,63,5,67,8.243274688720703,8.985206604003906,-0.7419319152832031,0.7419319152832031,0.5504629669158021
naive_last,value,64,1,64,8.985206604003906,8.643448829650879,0.34175777435302734,0.34175777435302734,0.11679837633073475
naive_last,value,64,2,65,8.985206604003906,9.023843765258789,-0.03863716125488281,0.03863716125488281,0.0014928302298358176
naive_last,value,64,3,66,8.985206604003906,9.056041717529297,-0.07083511352539062,0.07083511352539062,0.005017613308154978
naive_last,value,64,4,67,8.985206604003906,8.821456909179688,0.16374969482421875,0.16374969482421875,0.026813962555024773
naive_last,value,64,5,68,8.985206604003906,8.610330581665039,0.3748760223388672,0.3748760223388672,0.14053203212461085
previous_patch,value,0,1,0,4.833057403564453,4.3482489585876465,0.48480844497680664,0.48480844497680664,0.23503922832082935
previous_patch,value,0,2,1,4.514298439025879,4.360668182373047,0.15363025665283203,0.15363025665283203,0.02360225575921504
previous_patch,value,0,3,2,4.407125473022461,3.964174270629883,0.4429512023925781,0.4429512023925781,0.1962057677010307
previous_patch,value,0,4,3,4.326170444488525,3.619656562805176,0.7065138816833496,0.7065138816833496,0.49916186501127413
previous_patch,value,0,5,4,4.266834259033203,3.772826671600342,0.49400758743286133,0.49400758743286133,0.24404349644123613
previous_patch,value,1,1,1,4.3482489585876465,3.711190938949585,0.6370580196380615,0.6370580196380615,0.4058429203851688
previous_patch,value,1,2,2,4.360668182373047,4.5405168533325195,-0.17984867095947266,0.17984867095947266,0.03234554444588866
previous_patch,value,1,3,3,3.964174270629883,4.22957706451416,-0.26540279388427734,0.26540279388427734,0.0704386430015802
previous_patch,value,1,4,4,3.619656562805176,4.384126663208008,-0.764470100402832,0.764470100402832,0.5844145344099161
previous_patch,value,1,5,5,3.772826671600342,4.374007225036621,-0.6011805534362793,0.6011805534362793,0.36141805782995107
previous_patch,value,2,1,2,3.711190938949585,4.442543029785156,-0.7313520908355713,0.7313520908355713,0.5348758807695617
previous_patch,value,2,2,3,4.5405168533325195,4.0879058837890625,0.45261096954345703,0.45261096954345703,0.2048566897510682
previous_patch,value,2,3,4,4.22957706451416,3.9499149322509766,0.2796621322631836,0.2796621322631836,0.0782109082219904
previous_patch,value,2,4,5,4.384126663208008,3.7392489910125732,0.6448776721954346,0.6448776721954346,0.41586721209620237
previous_patch,value,2,5,6,4.374007225036621,3.8303229808807373,0.5436842441558838,0.5436842441558838,0.29559255734335466
previous_patch,value,3,1,3,4.442543029785156,4.006031513214111,0.4365115165710449,0.4365115165710449,0.19054230409915363
previous_patch,value,3,2,4,4.0879058837890625,4.177140235900879,-0.0892343521118164,0.0892343521118164,0.007962769596815633
previous_patch,value,3,3,5,3.9499149322509766,4.387806415557861,-0.43789148330688477,0.43789148330688477,0.19174895115270374
previous_patch,value,3,4,6,3.7392489910125732,4.282933712005615,-0.543684720993042,0.543684720993042,0.2955930758412819
previous_patch,value,3,5,7,3.8303229808807373,4.296272277832031,-0.46594929695129395,0.46594929695129395,0.2171087473294051
previous_patch,value,4,1,4,4.006031513214111,4.291672706604004,-0.2856411933898926,0.2856411933898926,0.08159089136120201
previous_patch,value,4,2,5,4.177140235900879,4.415404796600342,-0.2382645606994629,0.2382645606994629,0.056770000885308036
previous_patch,value,4,3,6,4.387806415557861,4.548336029052734,-0.16052961349487305,0.16052961349487305,0.025769756808813327
previous_patch,value,4,4,7,4.282933712005615,4.5170578956604,-0.23412418365478516,0.23412418365478516,0.05481413337201957
previous_patch,value,4,5,8,4.296272277832031,4.504179000854492,-0.20790672302246094,0.20790672302246094,0.04322520547793829
previous_patch,value,5,1,5,4.291672706604004,4.666088104248047,-0.37441539764404297,0.37441539764404297,0.14018688999294682
previous_patch,value,5,2,6,4.415404796600342,4.680347442626953,-0.26494264602661133,0.26494264602661133,0.07019460568358227
previous_patch,value,5,3,7,4.548336029052734,4.6472296714782715,-0.09889364242553711,0.09889364242553711,0.009779952512189993
previous_patch,value,5,4,8,4.5170578956604,4.939310550689697,-0.4222526550292969,0.4222526550292969,0.1782973046792904
previous_patch,value,5,5,9,4.504179000854492,5.2580695152282715,-0.7538905143737793,0.7538905143737793,0.5683509076627615
previous_patch,value,6,1,6,4.666088104248047,5.506913185119629,-0.840825080871582,0.840825080871582,0.7069868166227025
previous_patch,value,6,2,7,4.680347442626953,5.483455181121826,-0.803107738494873,0.803107738494873,0.6449820396303494
previous_patch,value,6,3,8,4.6472296714782715,5.509673118591309,-0.8624434471130371,0.8624434471130371,0.743808699468218
previous_patch,value,6,4,9,4.939310550689697,5.51749324798584,-0.5781826972961426,0.5781826972961426,0.33429523145264284
previous_patch,value,6,5,10,5.2580695152282715,5.462756633758545,-0.20468711853027344,0.20468711853027344,0.04189681649222621
previous_patch,value,7,1,7,5.506913185119629,5.3440842628479,0.16282892227172852,0.16282892227172852,0.026513257928172607
previous_patch,value,7,2,8,5.483455181121826,5.39146089553833,0.0919942855834961,0.0919942855834961,0.008462948580017837
previous_patch,value,7,3,9,5.509673118591309,5.320625305175781,0.18904781341552734,0.18904781341552734,0.03573907575719204
previous_patch,value,7,4,10,5.51749324798584,5.514272689819336,0.0032205581665039062,0.0032205581665039062,1.0371994903835002e-05
previous_patch,value,7,5,11,5.462756633758545,5.482534885406494,-0.01977825164794922,0.01977825164794922,0.000391179238249606
previous_patch,value,8,1,8,5.3440842628479,5.684001922607422,-0.3399176597595215,0.3399176597595215,0.11554401541638981
previous_patch,value,8,2,9,5.39146089553833,5.497254371643066,-0.10579347610473633,0.10579347610473633,0.011192259586323416
previous_patch,value,8,3,10,5.320625305175781,5.600747585296631,-0.2801222801208496,0.2801222801208496,0.07846849182010374
previous_patch,value,8,4,11,5.514272689819336,5.7773756980896,-0.26310300827026367,0.26310300827026367,0.06922319296086243
previous_patch,value,8,5,12,5.482534885406494,5.809573650360107,-0.3270387649536133,0.3270387649536133,0.10695435378238471
previous_patch,value,9,1,9,5.684001922607422,5.720799446105957,-0.036797523498535156,0.036797523498535156,0.001354057735625247
previous_patch,value,9,2,10,5.497254371643066,5.8003740310668945,-0.3031196594238281,0.3031196594238281,0.09188152792921755
previous_patch,value,9,3,11,5.600747585296631,5.842231750488281,-0.2414841651916504,0.2414841651916504,0.058314602038308294
previous_patch,value,9,4,12,5.7773756980896,5.903407573699951,-0.12603187561035156,0.12603187561035156,0.01588403366986313
previous_patch,value,9,5,13,5.809573650360107,5.851430892944336,-0.041857242584228516,0.041857242584228516,0.001752028756754953
previous_patch,value,10,1,10,5.720799446105957,5.951244354248047,-0.23044490814208984,0.23044490814208984,0.053104855688616226
previous_patch,value,10,2,11,5.8003740310668945,5.811873435974121,-0.011499404907226562,0.011499404907226562,0.00013223631322034635
previous_patch,value,10,3,12,5.842231750488281,5.936985492706299,-0.09475374221801758,0.09475374221801758,0.008978271664318527
previous_patch,value,10,4,13,5.903407573699951,5.9107666015625,-0.007359027862548828,0.007359027862548828,5.4155291081769974e-05
previous_patch,value,10,5,14,5.851430892944336,5.973322868347168,-0.12189197540283203,0.12189197540283203,0.014857653667604609
previous_patch,value,11,1,11,5.951244354248047,5.898347854614258,0.05289649963378906,0.05289649963378906,0.0027980396735074464
previous_patch,value,11,2,12,5.811873435974121,5.913066864013672,-0.10119342803955078,0.10119342803955078,0.010240109878395742
previous_patch,value,11,3,13,5.936985492706299,6.084635257720947,-0.14764976501464844,0.14764976501464844,0.0218004531088809
previous_patch,value,11,4,14,5.9107666015625,6.379476070404053,-0.46870946884155273,0.46870946884155273,0.2196885661817305
previous_patch,value,11,5,15,5.973322868347168,6.412134647369385,-0.4388117790222168,0.4388117790222168,0.19255577740864283
previous_patch,value,12,1,12,5.898347854614258,6.537705898284912,-0.6393580436706543,0.6393580436706543,0.4087787080063663
previous_patch,value,12,2,13,5.913066864013672,6.548745632171631,-0.635678768157959,0.635678768157959,0.40408749628682017
previous_patch,value,12,3,14,6.084635257720947,6.333019733428955,-0.2483844757080078,0.2483844757080078,0.06169484777274192
previous_patch,value,12,4,15,6.379476070404053,6.514707565307617,-0.13523149490356445,0.13523149490356445,0.01828755721385278
previous_patch,value,12,5,16,6.412134647369385,6.610841274261475,-0.19870662689208984,0.19870662689208984,0.0394843235708322
previous_patch,value,13,1,13,6.537705898284912,6.560245037078857,-0.022539138793945312,0.022539138793945312,0.0005080127775727306
previous_patch,value,13,2,14,6.548745632171631,6.641199111938477,-0.0924534797668457,0.0924534797668457,0.008547645920998548
previous_patch,value,13,3,15,6.333019733428955,6.773670673370361,-0.44065093994140625,0.44065093994140625,0.19417325087124482
previous_patch,value,13,4,16,6.514707565307617,6.829787254333496,-0.3150796890258789,0.3150796890258789,0.09927521043664456
previous_patch,value,13,5,17,6.610841274261475,6.867504596710205,-0.25666332244873047,0.25666332244873047,0.06587606109042099
previous_patch,value,14,1,14,6.560245037078857,6.828407287597656,-0.26816225051879883,0.26816225051879883,0.07191099260330702
previous_patch,value,14,2,15,6.641199111938477,7.13336706161499,-0.49216794967651367,0.49216794967651367,0.2422292906887833
previous_patch,value,14,3,16,6.773670673370361,7.164185047149658,-0.3905143737792969,0.3905143737792969,0.1525014761282364
previous_patch,value,14,4,17,6.829787254333496,7.239160060882568,-0.40937280654907227,0.40937280654907227,0.16758609474186414
previous_patch,value,14,5,18,6.867504596710205,7.212022304534912,-0.34451770782470703,0.34451770782470703,0.1186924510047902
previous_patch,value,15,1,15,6.828407287597656,7.164645195007324,-0.33623790740966797,0.33623790740966797,0.11305593037923245
previous_patch,value,15,2,16,7.13336706161499,6.964558124542236,0.1688089370727539,0.1688089370727539,0.028496457235632988
previous_patch,value,15,3,17,7.164185047149658,7.137046813964844,0.027138233184814453,0.027138233184814453,0.0007364837003933644
previous_patch,value,15,4,18,7.239160060882568,7.273198127746582,-0.03403806686401367,0.03403806686401367,0.0011585899958390655
previous_patch,value,15,5,19,7.212022304534912,7.2621588706970215,-0.050136566162109375,0.050136566162109375,0.002513675266527571
previous_patch,value,16,1,16,7.164645195007324,7.411648750305176,-0.24700355529785156,0.24700355529785156,0.061010756329778815
previous_patch,value,16,2,17,6.964558124542236,7.354612350463867,-0.39005422592163086,0.39005422592163086,0.15214229915932265
previous_patch,value,16,3,18,7.137046813964844,7.527561664581299,-0.3905148506164551,0.3905148506164551,0.15250184855199223
previous_patch,value,16,4,19,7.273198127746582,7.463165283203125,-0.18996715545654297,0.18996715545654297,0.03608752015225036
previous_patch,value,16,5,20,7.2621588706970215,7.272278308868408,-0.010119438171386719,0.010119438171386719,0.00010240302890451858
previous_patch,value,17,1,17,7.411648750305176,7.561139106750488,-0.1494903564453125,0.1494903564453125,0.022347366670146585
previous_patch,value,17,2,18,7.354612350463867,7.481103897094727,-0.12649154663085938,0.12649154663085938,0.01600011136906687
previous_patch,value,17,3,19,7.527561664581299,7.53446102142334,-0.006899356842041016,0.006899356842041016,4.7601124833818176e-05
previous_patch,value,17,4,20,7.463165283203125,7.596557140350342,-0.1333918571472168,0.1333918571472168,0.017793387553183493
previous_patch,value,17,5,21,7.272278308868408,7.685330867767334,-0.4130525588989258,0.4130525588989258,0.17061241641295055
previous_patch,value,18,1,18,7.561139106750488,7.655892848968506,-0.09475374221801758,0.09475374221801758,0.008978271664318527
previous_patch,value,18,2,19,7.481103897094727,7.7064900398254395,-0.2253861427307129,0.2253861427307129,0.05079891333502928
previous_patch,value,18,3,20,7.53446102142334,7.634274005889893,-0.09981298446655273,0.09981298446655273,0.009962631868120297
previous_patch,value,18,4,21,7.596557140350342,7.654053211212158,-0.057496070861816406,0.057496070861816406,0.0033057981645470136
previous_patch,value,18,5,22,7.685330867767334,7.5818376541137695,0.10349321365356445,0.10349321365356445,0.01071084527234234
previous_patch,value,19,1,19,7.655892848968506,7.653593063354492,0.002299785614013672,0.002299785614013672,5.289013870424242e-06
previous_patch,value,19,2,20,7.7064900398254395,7.360592365264893,0.3458976745605469,0.3458976745605469,0.119645201266394
previous_patch,value,19,3,21,7.634274005889893,7.349552631378174,0.28472137451171875,0.28472137451171875,0.08106626110384241
previous_patch,value,19,4,22,7.654053211212158,7.330234050750732,0.3238191604614258,0.3238191604614258,0.10485884868194262
previous_patch,value,19,5,23,7.5818376541137695,7.468685626983643,0.11315202713012695,0.11315202713012695,0.012803381243656986
previous_patch,value,20,1,20,7.653593063354492,7.552399635314941,0.10119342803955078,0.10119342803955078,0.010240109878395742
previous_patch,value,20,2,21,7.360592365264893,7.642553806304932,-0.28196144104003906,0.28196144104003906,0.07950225423337542
previous_patch,value,20,3,22,7.349552631378174,7.634734630584717,-0.28518199920654297,0.28518199920654297,0.08132877267144067
previous_patch,value,20,4,23,7.330234050750732,7.568958759307861,-0.2387247085571289,0.2387247085571289,0.056989486475686135
previous_patch,value,20,5,24,7.468685626983643,7.293436527252197,0.1752490997314453,0.1752490997314453,0.030712246956682066
previous_patch,value,21,1,21,7.552399635314941,7.137046813964844,0.41535282135009766,0.41535282135009766,0.17251796620348614
previous_patch,value,21,2,22,7.642553806304932,7.129687309265137,0.5128664970397949,0.5128664970397949,0.26303204378587
previous_patch,value,21,3,23,7.634734630584717,7.177524566650391,0.45721006393432617,0.45721006393432617,0.20904104256283063
previous_patch,value,21,4,24,7.568958759307861,6.9640984535217285,0.6048603057861328,0.6048603057861328,0.3658559895156941
previous_patch,value,21,5,25,7.293436527252197,7.023434162139893,0.2700023651123047,0.2700023651123047,0.07290127716623829
previous_patch,value,22,1,22,7.137046813964844,7.136126518249512,0.0009202957153320312,0.0009202957153320312,8.469442036584951e-07
previous_patch,value,22,2,23,7.129687309265137,7.438327312469482,-0.3086400032043457,0.3086400032043457,0.09525865157797853
previous_patch,value,22,3,24,7.177524566650391,7.430967807769775,-0.25344324111938477,0.25344324111938477,0.0642334764690986
previous_patch,value,22,4,25,6.9640984535217285,7.4608659744262695,-0.496767520904541,0.496767520904541,0.2467779698256436
previous_patch,value,22,5,26,7.023434162139893,7.457645893096924,-0.43421173095703125,0.43421173095703125,0.1885398273007013
previous_patch,value,23,1,23,7.136126518249512,7.325634956359863,-0.18950843811035156,0.18950843811035156,0.03591344811502495
previous_patch,value,23,2,24,7.438327312469482,7.114508152008057,0.3238191604614258,0.3238191604614258,0.10485884868194262
previous_patch,value,23,3,25,7.430967807769775,7.388190746307373,0.042777061462402344,0.042777061462402344,0.0018298769873581477
previous_patch,value,23,4,26,7.4608659744262695,7.407968997955322,0.052896976470947266,0.052896976470947266,0.0027980901197679486
previous_patch,value,23,5,27,7.457645893096924,7.7271881103515625,-0.26954221725463867,0.26954221725463867,0.07265300688254683
previous_patch,value,24,1,24,7.325634956359863,7.4889235496521,-0.16328859329223633,0.16328859329223633,0.026663164699357367
previous_patch,value,24,2,25,7.114508152008057,7.4217681884765625,-0.30726003646850586,0.30726003646850586,0.09440873001062755
previous_patch,value,24,3,26,7.388190746307373,7.454886436462402,-0.0666956901550293,0.0666956901550293,0.004448315085255672
previous_patch,value,24,4,27,7.407968997955322,7.477884769439697,-0.069915771484375,0.069915771484375,0.004888215102255344
previous_patch,value,24,5,28,7.7271881103515625,7.646234035491943,0.08095407485961914,0.08095407485961914,0.00655356223637682
previous_patch,value,25,1,25,7.4889235496521,7.863799571990967,-0.3748760223388672,0.3748760223388672,0.14053203212461085
previous_patch,value,25,2,26,7.4217681884765625,7.894157409667969,-0.47238922119140625,0.47238922119140625,0.22315157629782334
previous_patch,value,25,3,27,7.454886436462402,7.970052242279053,-0.5151658058166504,0.5151658058166504,0.26539580748271874
previous_patch,value,25,4,28,7.477884769439697,7.911635875701904,-0.43375110626220703,0.43375110626220703,0.18814002218368842
previous_patch,value,25,5,29,7.646234035491943,7.815962314605713,-0.16972827911376953,0.16972827911376953,0.028807688730921654
previous_patch,value,26,1,26,7.863799571990967,7.79296350479126,0.07083606719970703,0.07083606719970703,0.00501774841632141
previous_patch,value,26,2,27,7.894157409667969,7.9801716804504395,-0.0860142707824707,0.0860142707824707,0.007398454778240193
previous_patch,value,26,3,28,7.970052242279053,8.139321327209473,-0.16926908493041992,0.16926908493041992,0.028652023113181713
previous_patch,value,26,4,29,7.911635875701904,7.7064900398254395,0.20514583587646484,0.20514583587646484,0.04208481397745345
previous_patch,value,26,5,30,7.815962314605713,7.94383430480957,-0.12787199020385742,0.12787199020385742,0.01635124587869541
previous_patch,value,27,1,27,7.79296350479126,7.562519073486328,0.23044443130493164,0.23044443130493164,0.05310463591945336
previous_patch,value,27,2,28,7.9801716804504395,7.553319931030273,0.426851749420166,0.426851749420166,0.1822024159830562
previous_patch,value,27,3,29,8.139321327209473,7.644393444061279,0.49492788314819336,0.49492788314819336,0.24495360951755174
previous_patch,value,27,4,30,7.7064900398254395,7.709249496459961,-0.0027594566345214844,0.0027594566345214844,7.614600917804637e-06
previous_patch,value,27,5,31,7.94383430480957,7.6825714111328125,0.2612628936767578,0.2612628936767578,0.06825829961235286
previous_patch,value,28,1,28,7.562519073486328,7.614495754241943,-0.051976680755615234,0.051976680755615234,0.002701575342371143
previous_patch,value,28,2,29,7.553319931030273,7.574018478393555,-0.02069854736328125,0.02069854736328125,0.0004284298629499972
previous_patch,value,28,3,30,7.644393444061279,7.660492897033691,-0.01609945297241211,0.01609945297241211,0.0002591923860109091
previous_patch,value,28,4,31,7.709249496459961,7.8490800857543945,-0.1398305892944336,0.1398305892944336,0.019552593702428567
previous_patch,value,28,5,32,7.6825714111328125,8.089644432067871,-0.4070730209350586,0.4070730209350586,0.16570844437319465
previous_patch,value,29,1,29,7.614495754241943,8.52845573425293,-0.9139599800109863,0.9139599800109863,0.8353228450616825
previous_patch,value,29,2,30,7.574018478393555,8.80489730834961,-1.2308788299560547,1.2308788299560547,1.5150626940339862
previous_patch,value,29,3,31,7.660492897033691,8.614009857177734,-0.953516960144043,0.953516960144043,0.9091945932823364
previous_patch,value,29,4,32,7.8490800857543945,8.595611572265625,-0.7465314865112305,0.7465314865112305,0.5573092603526675
previous_patch,value,29,5,33,8.089644432067871,8.797538757324219,-0.7078943252563477,0.7078943252563477,0.5011143757301397
previous_patch,value,30,1,30,8.52845573425293,8.420823097229004,0.10763263702392578,0.10763263702392578,0.011584784552724159
previous_patch,value,30,2,31,8.80489730834961,8.260753631591797,0.5441436767578125,0.5441436767578125,0.29609234095551074
previous_patch,value,30,3,32,8.614009857177734,7.93279504776001,0.6812148094177246,0.6812148094177246,0.46405361657002686
previous_patch,value,30,4,33,8.595611572265625,7.936014175415039,0.6595973968505859,0.6595973968505859,0.43506872593206936
previous_patch,value,30,5,34,8.797538757324219,8.437381744384766,0.3601570129394531,0.3601570129394531,0.1297130739694694
previous_patch,value,31,1,31,8.420823097229004,8.166460037231445,0.2543630599975586,0.2543630599975586,0.06470056629132159
previous_patch,value,31,2,32,8.260753631591797,8.195898056030273,0.06485557556152344,0.06485557556152344,0.004206245681416476
previous_patch,value,31,3,33,7.93279504776001,7.876678466796875,0.056116580963134766,0.056116580963134766,0.003149070658992059
previous_patch,value,31,4,34,7.936014175415039,8.028928756713867,-0.09291458129882812,0.09291458129882812,0.008633119417936541
previous_patch,value,31,5,35,8.437381744384766,7.864719390869141,0.572662353515625,0.572662353515625,0.32794217113405466
previous_patch,value,32,1,32,8.166460037231445,7.623694896697998,0.5427651405334473,0.5427651405334473,0.29459399777829276
