model,forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
mean_context,relative_return,31,4,34,0.007109006401151419,True
mean_context,relative_return,31,5,35,0.00889414083212614,True
mean_context,relative_return,32,1,32,0.0008943226421251893,True
mean_context,relative_return,32,2,33,0.0017894450575113297,True
mean_context,relative_return,32,3,34,0.002685368061065674,True
mean_context,relative_return,32,4,35,0.003582092234864831,True
mean_context,relative_return,32,5,36,0.004479618277400732,True
mean_context,relative_return,33,1,33,0.0014077902305871248,True
mean_context,relative_return,33,2,34,0.002817562548443675,True
mean_context,relative_return,33,3,35,0.004229319281876087,True
mean_context,relative_return,33,4,36,0.005643063690513372,True
mean_context,relative_return,33,5,37,0.007058797869831324,True
mean_context,relative_return,34,1,34,0.0013124373508617282,True
mean_context,relative_return,34,2,35,0.0026265971828252077,True
mean_context,relative_return,34,3,36,0.003942481707781553,True
mean_context,relative_return,34,4,37,0.005260093603283167,True
mean_context,relative_return,34,5,38,0.006579434499144554,True
mean_context,relative_return,35,1,35,0.001225914224050939,True
mean_context,relative_return,35,2,36,0.002453331369906664,True
mean_context,relative_return,35,3,37,0.003682253183797002,True
mean_context,relative_return,35,4,38,0.004912681877613068,True
mean_context,relative_return,35,5,39,0.0061446186155080795,True
mean_context,relative_return,36,1,36,0.0001845295773819089,True
mean_context,relative_return,36,2,37,0.00036909320624545217,True
mean_context,relative_return,36,3,38,0.0005536908865906298,True
mean_context,relative_return,36,4,39,0.0007383226184174418,True
mean_context,relative_return,36,5,40,0.0009229884599335492,True
mean_context,relative_return,37,1,37,0.0005171503871679306,True
mean_context,relative_return,37,2,38,0.0010345682967454195,True
mean_context,relative_return,37,3,39,0.0015522537287324667,True
mean_context,relative_return,37,4,40,0.002070206915959716,True
mean_context,relative_return,37,5,41,0.002588427858427167,True
drift,relative_return,0,1,0,-0.004680642858147621,True
drift,relative_return,0,2,1,-0.009361285716295242,True
drift,relative_return,0,3,2,-0.014041929505765438,True
drift,relative_return,0,4,3,-0.018722571432590485,True
drift,relative_return,0,5,4,-0.023403216153383255,True
drift,relative_return,1,1,1,-0.00664322217926383,True
drift,relative_return,1,2,2,-0.01328644435852766,True
drift,relative_return,1,3,3,-0.019929666072130203,True
drift,relative_return,1,4,4,-0.02657288871705532,True
drift,relative_return,1,5,5,-0.03321611136198044,True
drift,relative_return,2,1,2,-0.004133568610996008,True
drift,relative_return,2,2,3,-0.008267137221992016,True
drift,relative_return,2,3,4,-0.012400705367326736,True
drift,relative_return,2,4,5,-0.01653427444398403,True
drift,relative_return,2,5,6,-0.020667843520641327,True
drift,relative_return,3,1,3,-0.003347325138747692,True
drift,relative_return,3,2,4,-0.006694650277495384,True
drift,relative_return,3,3,5,-0.010041975416243076,True
drift,relative_return,3,4,6,-0.013389300554990768,True
drift,relative_return,3,5,7,-0.016736624762415886,True
drift,relative_return,4,1,4,-0.001187779475003481,True
drift,relative_return,4,2,5,-0.002375558950006962,True
drift,relative_return,4,3,6,-0.0035633384250104427,True
drift,relative_return,4,4,7,-0.004751117900013924,True
drift,relative_return,4,5,8,-0.0059388973750174046,True
drift,relative_return,5,1,5,-0.002990061417222023,True
drift,relative_return,5,2,6,-0.005980122834444046,True
drift,relative_return,5,3,7,-0.008970184251666069,True
drift,relative_return,5,4,8,-0.011960245668888092,True
drift,relative_return,5,5,9,-0.014950307086110115,True
drift,relative_return,6,1,6,-0.0012353449128568172,True
drift,relative_return,6,2,7,-0.0024706898257136345,True
drift,relative_return,6,3,8,-0.0037060347385704517,True
drift,relative_return,6,4,9,-0.004941379651427269,True
drift,relative_return,6,5,10,-0.006176724564284086,True
drift,relative_return,7,1,7,0.000977497547864914,True
drift,relative_return,7,2,8,0.001954995095729828,True
drift,relative_return,7,3,9,0.0029324928764253855,True
drift,relative_return,7,4,10,0.003909990191459656,True
drift,relative_return,7,5,11,0.004887488204985857,True
drift,relative_return,8,1,8,0.002366167725995183,True
drift,relative_return,8,2,9,0.004732335451990366,True
drift,relative_return,8,3,10,0.007098503410816193,True
drift,relative_return,8,4,11,0.009464670903980732,True
drift,relative_return,8,5,12,0.011830839328467846,True
drift,relative_return,9,1,9,0.0039602164179086685,True
drift,relative_return,9,2,10,0.007920432835817337,True
drift,relative_return,9,3,11,0.011880649253726006,True
drift,relative_return,9,4,12,0.015840865671634674,True
drift,relative_return,9,5,13,0.019801082089543343,True
drift,relative_return,10,1,10,0.003251465503126383,True
drift,relative_return,10,2,11,0.006502931006252766,True
drift,relative_return,10,3,12,0.009754396975040436,True
drift,relative_return,10,4,13,0.013005862012505531,True
drift,relative_return,10,5,14,0.016257327049970627,True
drift,relative_return,11,1,11,0.002888159826397896,True
drift,relative_return,11,2,12,0.005776319652795792,True
drift,relative_return,11,3,13,0.008664479479193687,True
drift,relative_return,11,4,14,0.011552639305591583,True
drift,relative_return,11,5,15,0.014440799131989479,True
drift,relative_return,12,1,12,0.004905874375253916,True
drift,relative_return,12,2,13,0.009811748750507832,True
drift,relative_return,12,3,14,0.01471762266010046,True
drift,relative_return,12,4,15,0.019623497501015663,True
drift,relative_return,12,5,16,0.02452937141060829,True
drift,relative_return,13,1,13,0.006705626379698515,True
drift,relative_return,13,2,14,0.01341125275939703,True
drift,relative_return,13,3,15,0.020116878673434258,True
drift,relative_return,13,4,16,0.02682250551879406,True
drift,relative_return,13,5,17,0.03352813050150871,True
drift,relative_return,14,1,14,0.005418138112872839,True
drift,relative_return,14,2,15,0.010836276225745678,True
drift,relative_return,14,3,16,0.01625441387295723,True
drift,relative_return,14,4,17,0.021672552451491356,True
drift,relative_return,14,5,18,0.027090689167380333,True
drift,relative_return,15,1,15,0.006852015387266874,True
drift,relative_return,15,2,16,0.013704030774533749,True
drift,relative_return,15,3,17,0.020556045696139336,True
drift,relative_return,15,4,18,0.027408061549067497,True
drift,relative_return,15,5,19,0.03426007553935051,True
drift,relative_return,16,1,16,0.0063087972812354565,True
drift,relative_return,16,2,17,0.012617594562470913,True
drift,relative_return,16,3,18,0.018926391378045082,True
drift,relative_return,16,4,19,0.025235189124941826,True
drift,relative_return,16,5,20,0.03154398500919342,True
drift,relative_return,17,1,17,0.005528086330741644,True
drift,relative_return,17,2,18,0.011056172661483288,True
drift,relative_return,17,3,19,0.016584258526563644,True
drift,relative_return,17,4,20,0.022112345322966576,True
drift,relative_return,17,5,21,0.027640430256724358,True
drift,relative_return,18,1,18,0.004393606446683407,True
drift,relative_return,18,2,19,0.008787212893366814,True
drift,relative_return,18,3,20,0.01318081934005022,True
drift,relative_return,18,4,21,0.017574425786733627,True
drift,relative_return,18,5,22,0.02196803130209446,True
drift,relative_return,19,1,19,0.004569554701447487,True
drift,relative_return,19,2,20,0.009139109402894974,True
drift,relative_return,19,3,21,0.01370866410434246,True
drift,relative_return,19,4,22,0.018278218805789948,True
drift,relative_return,19,5,23,0.022847773507237434,True
drift,relative_return,20,1,20,0.003694742452353239,True
drift,relative_return,20,2,21,0.007389484904706478,True
drift,relative_return,20,3,22,0.01108422689139843,True
drift,relative_return,20,4,23,0.014778969809412956,True
drift,relative_return,20,5,24,0.018473712727427483,True
drift,relative_return,21,1,21,0.003326968988403678,True
drift,relative_return,21,2,22,0.006653937976807356,True
drift,relative_return,21,3,23,0.00998090673238039,True
drift,relative_return,21,4,24,0.013307875953614712,True
drift,relative_return,21,5,25,0.016634846106171608,True
drift,relative_return,22,1,22,0.002347363159060478,True
drift,relative_return,22,2,23,0.004694726318120956,True
drift,relative_return,22,3,24,0.007042089477181435,True
drift,relative_return,22,4,25,0.009389452636241913,True
drift,relative_return,22,5,26,0.011736815795302391,True
drift,relative_return,23,1,23,0.0032324963249266148,True
drift,relative_return,23,2,24,0.0064649926498532295,True
drift,relative_return,23,3,25,0.009697489440441132,True
drift,relative_return,23,4,26,0.012929985299706459,True
drift,relative_return,23,5,27,0.016162483021616936,True
drift,relative_return,24,1,24,0.0023871525190770626,True
drift,relative_return,24,2,25,0.004774305038154125,True
drift,relative_return,24,3,26,0.007161457557231188,True
drift,relative_return,24,4,27,0.00954861007630825,True
drift,relative_return,24,5,28,0.011935762129724026,True
drift,relative_return,25,1,25,0.002200546907261014,True
drift,relative_return,25,2,26,0.004401093814522028,True
drift,relative_return,25,3,27,0.006601640488952398,True
drift,relative_return,25,4,28,0.008802187629044056,True
drift,relative_return,25,5,29,0.011002734303474426,True
drift,relative_return,26,1,26,0.0019612922333180904,True
drift,relative_return,26,2,27,0.003922584466636181,True
drift,relative_return,26,3,28,0.005883876699954271,True
drift,relative_return,26,4,29,0.007845168933272362,True
drift,relative_return,26,5,30,0.009806460700929165,True
drift,relative_return,27,1,27,0.001524631748907268,True
drift,relative_return,27,2,28,0.003049263497814536,True
drift,relative_return,27,3,29,0.004573895130306482,True
drift,relative_return,27,4,30,0.006098526995629072,True
drift,relative_return,27,5,31,0.007623158395290375,True
drift,relative_return,28,1,28,0.0005465978756546974,True
drift,relative_return,28,2,29,0.0010931957513093948,True
drift,relative_return,28,3,30,0.0016397936269640923,True
drift,relative_return,28,4,31,0.0021863915026187897,True
drift,relative_return,28,5,32,0.002732989378273487,True
drift,relative_return,29,1,29,0.0010170020395889878,True
drift,relative_return,29,2,30,0.0020340040791779757,True
drift,relative_return,29,3,31,0.0030510060023516417,True
drift,relative_return,29,4,32,0.004068008158355951,True
drift,relative_return,29,5,33,0.005085010081529617,True
drift,relative_return,30,1,30,0.0020334403961896896,True
drift,relative_return,30,2,31,0.004066880792379379,True
drift,relative_return,30,3,32,0.006100320722907782,True
drift,relative_return,30,4,33,0.008133761584758759,True
drift,relative_return,30,5,34,0.010167201980948448,True
drift,relative_return,31,1,31,0.0014509597094729543,True
drift,relative_return,31,2,32,0.0029019194189459085,True
drift,relative_return,31,3,33,0.004352879244834185,True
drift,relative_return,31,4,34,0.005803838837891817,True
drift,relative_return,31,5,35,0.0072547984309494495,True
drift,relative_return,32,1,32,0.0006167460232973099,True
drift,relative_return,32,2,33,0.0012334920465946198,True
drift,relative_return,32,3,34,0.0018502379534766078,True
drift,relative_return,32,4,35,0.0024669840931892395,True
drift,relative_return,32,5,36,0.0030837301164865494,True
drift,relative_return,33,1,33,0.0010928049450740218,True
drift,relative_return,33,2,34,0.0021856098901480436,True
drift,relative_return,33,3,35,0.0032784149516373873,True
drift,relative_return,33,4,36,0.004371219780296087,True
drift,relative_return,33,5,37,0.005464024841785431,True
drift,relative_return,34,1,34,0.0009994276333600283,True
drift,relative_return,34,2,35,0.0019988552667200565,True
drift,relative_return,34,3,36,0.002998282900080085,True
drift,relative_return,34,4,37,0.003997710533440113,True
drift,relative_return,34,5,38,0.004997138399630785,True
drift,relative_return,35,1,35,0.0009245653636753559,True
drift,relative_return,35,2,36,0.0018491307273507118,True
drift,relative_return,35,3,37,0.0027736960910260677,True
drift,relative_return,35,4,38,0.0036982614547014236,True
drift,relative_return,35,5,39,0.0046228268183767796,True
drift,relative_return,36,1,36,-6.771217886125669e-05,True
drift,relative_return,36,2,37,-0.00013542435772251338,True
drift,relative_return,36,3,38,-0.00020313654385972768,True
drift,relative_return,36,4,39,-0.00027084871544502676,True
drift,relative_return,36,5,40,-0.00033856090158224106,True
drift,relative_return,37,1,37,0.00023559162218589336,True
drift,relative_return,37,2,38,0.0004711832443717867,True
drift,relative_return,37,3,39,0.0007067748811095953,True
drift,relative_return,37,4,40,0.0009423664887435734,True
drift,relative_return,37,5,41,0.0011779580963775516,True
