dataset,model,seed,sample_index,mse,rmse
MNIST_ROWS,MAE-only,7,97,0.014676543629085667,0.1211467854674059
MNIST_ROWS,MAE-only,7,98,0.033739903740634,0.18368425011588227
MNIST_ROWS,MAE-only,7,99,0.00888832271608564,0.09427790152567907
MNIST_ROWS,MAE-only,7,100,0.00346172118988484,0.05883639341330194
MNIST_ROWS,MAE-only,7,101,0.007985688661314397,0.08936268047297147
MNIST_ROWS,MAE-only,7,102,0.0037615193290509072,0.06133122637817466
MNIST_ROWS,MAE-only,7,103,0.011562492212195194,0.10752902962546995
MNIST_ROWS,MAE-only,7,104,0.0026034571501287727,0.05102408402047775
MNIST_ROWS,MAE-only,7,105,0.00633826894146646,0.07961324601764747
MNIST_ROWS,MAE-only,7,106,0.004498252347685595,0.06706901182875438
MNIST_ROWS,MAE-only,7,107,0.003100660717498984,0.05568357673047758
MNIST_ROWS,MAE-only,7,108,0.008087042596331497,0.08992798561255276
MNIST_ROWS,MAE-only,7,109,0.013884447517335993,0.11783228554745084
MNIST_ROWS,MAE-only,7,110,0.004796809768580929,0.06925900496383794
MNIST_ROWS,MAE-only,7,111,0.010107679381445137,0.10053695530224266
MNIST_ROWS,MAE-only,7,112,0.023383235464087878,0.1529157789898998
MNIST_ROWS,MAE-only,7,113,0.01433842500685553,0.11974316267267844
MNIST_ROWS,MAE-only,7,114,0.009662746889778537,0.09829927207145807
MNIST_ROWS,MAE-only,7,115,0.016351208476916693,0.12787184395681753
MNIST_ROWS,MAE-only,7,116,0.013736796072692535,0.11720407873744214
MNIST_ROWS,MAE-only,7,117,0.009227092264412215,0.09605775483745295
MNIST_ROWS,MAE-only,7,118,0.015227684607468052,0.12340050489146327
MNIST_ROWS,MAE-only,7,119,0.0037373115393679068,0.06113355493808541
MNIST_ROWS,MAE-only,7,120,0.0144693410252034,0.12028857395947215
MNIST_ROWS,MAE-only,7,121,0.0013273283140347188,0.03643251726184617
MNIST_ROWS,MAE-only,7,122,0.014681839807396423,0.12116864201350291
MNIST_ROWS,MAE-only,7,123,0.004403271016102923,0.0663571474379582
MNIST_ROWS,MAE-only,7,124,0.006120278135585109,0.07823220651103424
MNIST_ROWS,MAE-only,7,125,0.010853293555815649,0.10417914165424694
MNIST_ROWS,MAE-only,7,126,0.004223212242866348,0.0649862465669956
MNIST_ROWS,MAE-only,7,127,0.00732674723268991,0.08559642067685955
MNIST_ROWS,GRU,7,0,0.034325999398889785,0.1852727702575038
MNIST_ROWS,GRU,7,1,0.027651171306178956,0.1662864134743995
MNIST_ROWS,GRU,7,2,0.02548269072542513,0.15963298758535194
MNIST_ROWS,GRU,7,3,0.03214099786664494,0.17927910605155567
MNIST_ROWS,GRU,7,4,0.036608351755080544,0.19133309111358793
MNIST_ROWS,GRU,7,5,0.04069607797805407,0.20173268941362496
MNIST_ROWS,GRU,7,6,0.024914942727637196,0.1578446791236157
MNIST_ROWS,GRU,7,7,0.009400063179088371,0.09695392296904944
MNIST_ROWS,GRU,7,8,0.0346015181623665,0.18601483317834225
MNIST_ROWS,GRU,7,9,0.024187055974540902,0.15552188262280295
MNIST_ROWS,GRU,7,10,0.03383933132997334,0.18395469912446744
MNIST_ROWS,GRU,7,11,0.013649323600014323,0.11683031969490763
MNIST_ROWS,GRU,7,12,0.010405155708573623,0.10200566508078668
MNIST_ROWS,GRU,7,13,0.029581116659451585,0.17199161799184165
MNIST_ROWS,GRU,7,14,0.016749711047511266,0.12942067472977903
MNIST_ROWS,GRU,7,15,0.017343712972377544,0.13169553133032852
MNIST_ROWS,GRU,7,16,0.02471419482627248,0.1572074897270244
MNIST_ROWS,GRU,7,17,0.015380128191522565,0.12401664481642198
MNIST_ROWS,GRU,7,18,0.04203195251791275,0.20501695665947428
MNIST_ROWS,GRU,7,19,0.03444812262842863,0.18560205448331824
MNIST_ROWS,GRU,7,20,0.039611209296188235,0.19902564984490878
MNIST_ROWS,GRU,7,21,0.011897677932716913,0.10907647744915909
MNIST_ROWS,GRU,7,22,0.04051898211653889,0.20129327389790969
MNIST_ROWS,GRU,7,23,0.051105319687797385,0.22606485725958686
MNIST_ROWS,GRU,7,24,0.0200100026796029,0.14145671662951498
MNIST_ROWS,GRU,7,25,0.010246668778869834,0.10122583059115807
MNIST_ROWS,GRU,7,26,0.04196119268576331,0.2048443132863671
MNIST_ROWS,GRU,7,27,0.05829240269789946,0.2414381964352357
MNIST_ROWS,GRU,7,28,0.021357402302633027,0.14614171992498592
MNIST_ROWS,GRU,7,29,0.033979172468590724,0.18433440392013295
MNIST_ROWS,GRU,7,30,0.005752218354917144,0.07584338042912607
MNIST_ROWS,GRU,7,31,0.0323690795887809,0.17991408946711457
MNIST_ROWS,GRU,7,32,0.014716579339408358,0.1213119093057576
MNIST_ROWS,GRU,7,33,0.02684190089029621,0.1638349806674271
MNIST_ROWS,GRU,7,34,0.02286185692704224,0.1512013787207056
MNIST_ROWS,GRU,7,35,0.04006343601300973,0.20015852720533725
MNIST_ROWS,GRU,7,36,0.023936805378042516,0.1547152396438131
MNIST_ROWS,GRU,7,37,0.015941291245383928,0.1262588264058554
MNIST_ROWS,GRU,7,38,0.06723011620718337,0.2592877093253426
MNIST_ROWS,GRU,7,39,0.062052818962875546,0.24910403240990608
MNIST_ROWS,GRU,7,40,0.057478641631226506,0.2397470367517115
MNIST_ROWS,GRU,7,41,0.042661473220019154,0.20654654008242102
MNIST_ROWS,GRU,7,42,0.02801127968200605,0.1673657064096646
MNIST_ROWS,GRU,7,43,0.031636708619334875,0.17786710943660966
MNIST_ROWS,GRU,7,44,0.03891926451218439,0.1972796606652201
MNIST_ROWS,GRU,7,45,0.03223424145092585,0.17953896917083448
MNIST_ROWS,GRU,7,46,0.04480884385519687,0.21168099549840763
MNIST_ROWS,GRU,7,47,0.027621214846517316,0.1661963141784959
MNIST_ROWS,GRU,7,48,0.03693095617684154,0.19217428594076144
MNIST_ROWS,GRU,7,49,0.022810333697596538,0.15103090312117098
MNIST_ROWS,GRU,7,50,0.03375012129281293,0.18371206082566524
MNIST_ROWS,GRU,7,51,0.036235172175781316,0.19035538388966391
MNIST_ROWS,GRU,7,52,0.05121106776001186,0.22629862518365387
MNIST_ROWS,GRU,7,53,0.023785982125706786,0.15422704732214382
MNIST_ROWS,GRU,7,54,0.01662264262389376,0.12892882774575187
MNIST_ROWS,GRU,7,55,0.006815367892907894,0.08255524146235595
MNIST_ROWS,GRU,7,56,0.012837697010532568,0.11330356133208068
MNIST_ROWS,GRU,7,57,0.019625577308342544,0.14009131774789807
MNIST_ROWS,GRU,7,58,0.03170151815665795,0.17804920150525233
MNIST_ROWS,GRU,7,59,0.01174875921067318,0.10839169345790839
MNIST_ROWS,GRU,7,60,0.025648993125140608,0.1601530303339297
MNIST_ROWS,GRU,7,61,0.029385743740290127,0.17142270485641664
MNIST_ROWS,GRU,7,62,0.05059151682594992,0.22492558063935264
MNIST_ROWS,GRU,7,63,0.02196090101818042,0.1481921084882067
MNIST_ROWS,GRU,7,64,0.022405143290363853,0.1496834770118728
MNIST_ROWS,GRU,7,65,0.05336313828169182,0.23100462826898474
MNIST_ROWS,GRU,7,66,0.012308040217058279,0.1109416072402878
MNIST_ROWS,GRU,7,67,0.048140142326063624,0.21940861953456528
MNIST_ROWS,GRU,7,68,0.044730769617591454,0.2114965002490383
MNIST_ROWS,GRU,7,69,0.005858911177903529,0.07654352472876808
MNIST_ROWS,GRU,7,70,0.0281640240060731,0.16782140508908003
MNIST_ROWS,GRU,7,71,0.02624204888750288,0.1619939779359186
MNIST_ROWS,GRU,7,72,0.020944064683992382,0.14472064359997983
MNIST_ROWS,GRU,7,73,0.012571662727739028,0.11212342631109266
MNIST_ROWS,GRU,7,74,0.021262566046800095,0.14581689218605673
MNIST_ROWS,GRU,7,75,0.04175212574561266,0.20433336914369288
MNIST_ROWS,GRU,7,76,0.02476167488114455,0.15735842805882547
MNIST_ROWS,GRU,7,77,0.022959206314145688,0.15152295639323332
MNIST_ROWS,GRU,7,78,0.05139230594246849,0.22669871182357543
MNIST_ROWS,GRU,7,79,0.025767375865738056,0.16052219742371476
MNIST_ROWS,GRU,7,80,0.025311493819882427,0.15909586361650774
MNIST_ROWS,GRU,7,81,0.023069558379112086,0.1518866629402071
MNIST_ROWS,GRU,7,82,0.019558428676689783,0.13985145217940995
MNIST_ROWS,GRU,7,83,0.023071908495184118,0.15189439915673034
MNIST_ROWS,GRU,7,84,0.02705544912735617,0.1644854070346551
MNIST_ROWS,GRU,7,85,0.02824211363032376,0.16805390096729014
MNIST_ROWS,GRU,7,86,0.018407711330486038,0.13567502102629664
MNIST_ROWS,GRU,7,87,0.04774314516767194,0.21850204842900658
MNIST_ROWS,GRU,7,88,0.027533862098431807,0.16593330617580007
MNIST_ROWS,GRU,7,89,0.03786099174050206,0.1945790115621468
MNIST_ROWS,GRU,7,90,0.025693058479883287,0.16029054395030073
MNIST_ROWS,GRU,7,91,0.03359441567699535,0.18328779467546483
MNIST_ROWS,GRU,7,92,0.042304132801111845,0.2056796849499528
MNIST_ROWS,GRU,7,93,0.036835713521561,0.19192632315959424
MNIST_ROWS,GRU,7,94,0.05426297998105112,0.23294415635737917
MNIST_ROWS,GRU,7,95,0.05006926724868012,0.22376163042103558
MNIST_ROWS,GRU,7,96,0.04301294115747866,0.2073956150873944
MNIST_ROWS,GRU,7,97,0.027273837803648567,0.1651479270340641
MNIST_ROWS,GRU,7,98,0.04628609325759093,0.2151420304301113
MNIST_ROWS,GRU,7,99,0.019463166370217652,0.13951045254825048
MNIST_ROWS,GRU,7,100,0.013734061828329036,0.11719241369785434
MNIST_ROWS,GRU,7,101,0.027263089313547862,0.16511538181994997
MNIST_ROWS,GRU,7,102,0.008333392643545079,0.0912874177723583
MNIST_ROWS,GRU,7,103,0.021138047231924705,0.1453892954516415
MNIST_ROWS,GRU,7,104,0.017927490322725205,0.13389357834760113
MNIST_ROWS,GRU,7,105,0.03035386538935834,0.1742236074398597
MNIST_ROWS,GRU,7,106,0.013094038630268747,0.11442918609458318
MNIST_ROWS,GRU,7,107,0.008658123372970172,0.09304903746396398
MNIST_ROWS,GRU,7,108,0.024745517689808174,0.15730708086353956
MNIST_ROWS,GRU,7,109,0.03213488211251259,0.17926204872340545
MNIST_ROWS,GRU,7,110,0.010554138120644195,0.10273333500205371
MNIST_ROWS,GRU,7,111,0.013976827993567361,0.11822363551154803
MNIST_ROWS,GRU,7,112,0.03471510369164976,0.18631989612397748
MNIST_ROWS,GRU,7,113,0.027306763836641774,0.16524758345174606
MNIST_ROWS,GRU,7,114,0.018786425225289418,0.13706358095894555
MNIST_ROWS,GRU,7,115,0.050679399088471536,0.22512085440596466
MNIST_ROWS,GRU,7,116,0.0339629975741978,0.18429052491703907
MNIST_ROWS,GRU,7,117,0.03403942278829966,0.18449775822025496
MNIST_ROWS,GRU,7,118,0.03712066454571616,0.1926672378628919
MNIST_ROWS,GRU,7,119,0.018100613993604697,0.13453852234064673
MNIST_ROWS,GRU,7,120,0.03546224307632239,0.18831421368638743
MNIST_ROWS,GRU,7,121,0.008842737056665993,0.09403582857967485
MNIST_ROWS,GRU,7,122,0.06060028565817454,0.2461712527046457
MNIST_ROWS,GRU,7,123,0.017627892382332533,0.1327700733687096
MNIST_ROWS,GRU,7,124,0.023588565855665617,0.1535856954786663
MNIST_ROWS,GRU,7,125,0.03339250561340093,0.18273616394518336
MNIST_ROWS,GRU,7,126,0.011710668408582613,0.10821584176349881
MNIST_ROWS,GRU,7,127,0.01688301311066362,0.1299346493844641
MNIST_ROWS,Naive-last,7,0,0.07977191694317609,0.28243922699082735
MNIST_ROWS,Naive-last,7,1,0.04165620674999556,0.20409852216514346
MNIST_ROWS,Naive-last,7,2,0.04964159723523215,0.22280394349120516
MNIST_ROWS,Naive-last,7,3,0.12175447078420829,0.3489333328649017
MNIST_ROWS,Naive-last,7,4,0.05077078279115894,0.22532372886839713
MNIST_ROWS,Naive-last,7,5,0.04168621515527609,0.20417202343924618
MNIST_ROWS,Naive-last,7,6,0.06567868539318526,0.2562785308861928
MNIST_ROWS,Naive-last,7,7,0.0028375699778062165,0.05326884622184168
MNIST_ROWS,Naive-last,7,8,0.08580720776179446,0.2929286735056752
MNIST_ROWS,Naive-last,7,9,0.02204077384823973,0.1484613547299085
MNIST_ROWS,Naive-last,7,10,0.08153222913067842,0.28553848975344537
MNIST_ROWS,Naive-last,7,11,0.0595461294809128,0.2440207562501862
MNIST_ROWS,Naive-last,7,12,0.008025884508784617,0.08958730104643524
MNIST_ROWS,Naive-last,7,13,0.05019053631441833,0.22403244478070208
MNIST_ROWS,Naive-last,7,14,0.029010021534433075,0.17032328535591684
MNIST_ROWS,Naive-last,7,15,0.028718724930670913,0.16946599933517906
MNIST_ROWS,Naive-last,7,16,0.04419229385795672,0.21021963242750835
MNIST_ROWS,Naive-last,7,17,0.03086939621212931,0.1756968873148563
MNIST_ROWS,Naive-last,7,18,0.055089501939790786,0.23471152920082725
MNIST_ROWS,Naive-last,7,19,0.048393176752976254,0.21998449207381926
MNIST_ROWS,Naive-last,7,20,0.1024803654975923,0.32012554646199715
MNIST_ROWS,Naive-last,7,21,0.012062743374792524,0.10983052114413609
MNIST_ROWS,Naive-last,7,22,0.08610474501894808,0.29343610040168555
MNIST_ROWS,Naive-last,7,23,0.22981106268135412,0.47938613108991185
MNIST_ROWS,Naive-last,7,24,0.025938775403610486,0.16105519365612053
MNIST_ROWS,Naive-last,7,25,0.015894636035785368,0.12607393083340174
MNIST_ROWS,Naive-last,7,26,0.12297922495950311,0.35068393883881127
MNIST_ROWS,Naive-last,7,27,0.14194685502023846,0.37675835096283994
MNIST_ROWS,Naive-last,7,28,0.026098903100149038,0.16155154935855315
MNIST_ROWS,Naive-last,7,29,0.09280147028914587,0.30463333745528554
MNIST_ROWS,Naive-last,7,30,0.02923391113861218,0.17097927107872515
MNIST_ROWS,Naive-last,7,31,0.1064147663990219,0.32621276247109326
MNIST_ROWS,Naive-last,7,32,0.029752992312849627,0.17249055717009446
MNIST_ROWS,Naive-last,7,33,0.11640263375829248,0.34117830200394117
MNIST_ROWS,Naive-last,7,34,0.06165505856448156,0.24830436678496323
MNIST_ROWS,Naive-last,7,35,0.04890077252858932,0.22113519061558096
MNIST_ROWS,Naive-last,7,36,0.061453987881212244,0.24789914860929282
MNIST_ROWS,Naive-last,7,37,0.018916950305885603,0.137538904699309
MNIST_ROWS,Naive-last,7,38,0.17288340823100176,0.41579250622275743
MNIST_ROWS,Naive-last,7,39,0.08343004969039558,0.2888426036622638
MNIST_ROWS,Naive-last,7,40,0.11241515597963753,0.33528369477151365
MNIST_ROWS,Naive-last,7,41,0.09607558558081855,0.3099606194032051
MNIST_ROWS,Naive-last,7,42,0.06980327224464765,0.2642030890142045
MNIST_ROWS,Naive-last,7,43,0.03650853568837038,0.1910720693570109
MNIST_ROWS,Naive-last,7,44,0.09323846436661408,0.3053497410619732
MNIST_ROWS,Naive-last,7,45,0.08124287929997533,0.2850313654669874
MNIST_ROWS,Naive-last,7,46,0.15467402740986802,0.393286190209964
MNIST_ROWS,Naive-last,7,47,0.1179340623372909,0.34341529135623955
MNIST_ROWS,Naive-last,7,48,0.14259590527548288,0.37761873003796154
MNIST_ROWS,Naive-last,7,49,0.056400335891883424,0.23748754891969268
MNIST_ROWS,Naive-last,7,50,0.04771246989679088,0.2184318426804821
MNIST_ROWS,Naive-last,7,51,0.059403227397799706,0.24372777313593072
MNIST_ROWS,Naive-last,7,52,0.1314174380600506,0.36251543147851045
MNIST_ROWS,Naive-last,7,53,0.04743739946838859,0.21780128435890497
MNIST_ROWS,Naive-last,7,54,0.06147825447925341,0.24794808827505288
MNIST_ROWS,Naive-last,7,55,0.0033207509725027983,0.05762595745410915
MNIST_ROWS,Naive-last,7,56,0.03305781468632023,0.18181808129644375
MNIST_ROWS,Naive-last,7,57,0.08459638439820855,0.2908545760310615
MNIST_ROWS,Naive-last,7,58,0.07854741258419028,0.28026311313512214
MNIST_ROWS,Naive-last,7,59,0.022746246955823845,0.15081858955653923
MNIST_ROWS,Naive-last,7,60,0.08063072839239124,0.283955504247393
MNIST_ROWS,Naive-last,7,61,0.0409427445874084,0.2023431357555981
MNIST_ROWS,Naive-last,7,62,0.038171033000811795,0.19537408477280654
MNIST_ROWS,Naive-last,7,63,0.028893682520780787,0.1699814181632239
MNIST_ROWS,Naive-last,7,64,0.05938155690158566,0.24368331272696056
MNIST_ROWS,Naive-last,7,65,0.10629303617132653,0.326026128050079
MNIST_ROWS,Naive-last,7,66,0.04682010403962989,0.21637953701685816
MNIST_ROWS,Naive-last,7,67,0.1079912832027367,0.32862027205079225
MNIST_ROWS,Naive-last,7,68,0.12999366021668715,0.36054633574158973
MNIST_ROWS,Naive-last,7,69,0.014961228991155566,0.12231610274675843
MNIST_ROWS,Naive-last,7,70,0.035354284847494956,0.18802735132819096
MNIST_ROWS,Naive-last,7,71,0.048522646638697924,0.2202785659992772
MNIST_ROWS,Naive-last,7,72,0.02809019516032867,0.16760129820597652
MNIST_ROWS,Naive-last,7,73,0.04069134310850901,0.20172095356831182
MNIST_ROWS,Naive-last,7,74,0.11082820331267738,0.3329087011669677
MNIST_ROWS,Naive-last,7,75,0.036735022262780956,0.19166382617171387
MNIST_ROWS,Naive-last,7,76,0.0816083735058849,0.28567179333263704
MNIST_ROWS,Naive-last,7,77,0.05274005456142607,0.22965202929960377
MNIST_ROWS,Naive-last,7,78,0.10449862066048066,0.32326246404505526
MNIST_ROWS,Naive-last,7,79,0.08291940809806231,0.28795730256074825
MNIST_ROWS,Naive-last,7,80,0.07378321081644036,0.2716306514670985
MNIST_ROWS,Naive-last,7,81,0.05078001998307992,0.22534422553746505
MNIST_ROWS,Naive-last,7,82,0.035352886598687634,0.18802363308554496
MNIST_ROWS,Naive-last,7,83,0.029418055777024367,0.17151692562841828
MNIST_ROWS,Naive-last,7,84,0.09483310678484423,0.307949844592986
MNIST_ROWS,Naive-last,7,85,0.07126425011415481,0.2669536478757217
MNIST_ROWS,Naive-last,7,86,0.03892928246272601,0.19730504925806133
MNIST_ROWS,Naive-last,7,87,0.10583701700712912,0.3253260164928854
MNIST_ROWS,Naive-last,7,88,0.07704713943406963,0.277573664878478
MNIST_ROWS,Naive-last,7,89,0.035808605389506615,0.18923161836624083
MNIST_ROWS,Naive-last,7,90,0.055557403972458536,0.23570618144728095
MNIST_ROWS,Naive-last,7,91,0.042595255641195005,0.20638618083872526
MNIST_ROWS,Naive-last,7,92,0.04367171537195944,0.20897778679074827
MNIST_ROWS,Naive-last,7,93,0.05883171882423039,0.24255250735506814
MNIST_ROWS,Naive-last,7,94,0.06535957757168445,0.2556551927336592
MNIST_ROWS,Naive-last,7,95,0.05438258042763815,0.23320072990374224
MNIST_ROWS,Naive-last,7,96,0.04328285382481129,0.20804531675769894
MNIST_ROWS,Naive-last,7,97,0.08075185902793716,0.2841687157797937
MNIST_ROWS,Naive-last,7,98,0.0870539308158998,0.29504903120650944
MNIST_ROWS,Naive-last,7,99,0.05403086773305806,0.2324454080704931
MNIST_ROWS,Naive-last,7,100,0.017338236999804413,0.13167473941422633
MNIST_ROWS,Naive-last,7,101,0.04532877002243686,0.2129055424887686
MNIST_ROWS,Naive-last,7,102,0.0280824062498671,0.1675780601685886
MNIST_ROWS,Naive-last,7,103,0.09202454669370574,0.3033554790896412
MNIST_ROWS,Naive-last,7,104,0.006813812693986077,0.08254582178394057
MNIST_ROWS,Naive-last,7,105,0.026092262411576885,0.16153099520394495
MNIST_ROWS,Naive-last,7,106,0.04939339072450852,0.22224623894344875
MNIST_ROWS,Naive-last,7,107,0.0062903378873751335,0.07931165038867324
MNIST_ROWS,Naive-last,7,108,0.031778337409415366,0.1782647957657803
MNIST_ROWS,Naive-last,7,109,0.05410286780017858,0.23260023172855737
MNIST_ROWS,Naive-last,7,110,0.03189377729319244,0.1785882899105998
MNIST_ROWS,Naive-last,7,111,0.014235434581484335,0.11931234044089628
MNIST_ROWS,Naive-last,7,112,0.05603748901636185,0.23672238807591026
MNIST_ROWS,Naive-last,7,113,0.08133989510935055,0.28520149913587506
MNIST_ROWS,Naive-last,7,114,0.03535733089789958,0.18803545117317527
MNIST_ROWS,Naive-last,7,115,0.06916291004198924,0.262988421878206
MNIST_ROWS,Naive-last,7,116,0.07260968721607457,0.2694618474219951
MNIST_ROWS,Naive-last,7,117,0.0273497711540614,0.16537766219795647
MNIST_ROWS,Naive-last,7,118,0.04417346972176494,0.21017485511298667
MNIST_ROWS,Naive-last,7,119,0.023658083844541287,0.1538118455924032
MNIST_ROWS,Naive-last,7,120,0.07795892764587685,0.2792112598837605
MNIST_ROWS,Naive-last,7,121,0.012267110036275727,0.11075698639939481
MNIST_ROWS,Naive-last,7,122,0.1508354430789209,0.38837538938367466
MNIST_ROWS,Naive-last,7,123,0.028316381806780547,0.16827472123518894
MNIST_ROWS,Naive-last,7,124,0.032008618133724125,0.17890952499440638
MNIST_ROWS,Naive-last,7,125,0.0230295043542171,0.15175475068088345
MNIST_ROWS,Naive-last,7,126,0.003149438141032436,0.05611985514087181
MNIST_ROWS,Naive-last,7,127,0.032260519658123155,0.1796121367227815
MNIST_ROWS,Drift,7,0,0.08868265460771059,0.2977963307492397
MNIST_ROWS,Drift,7,1,0.051056342420196923,0.22595650559387956
MNIST_ROWS,Drift,7,2,0.059174247341808574,0.2432575740687401
MNIST_ROWS,Drift,7,3,0.46821953426633006,0.6842656898210885
MNIST_ROWS,Drift,7,4,0.06481566605484504,0.2545892104054
MNIST_ROWS,Drift,7,5,0.04882566242764219,0.22096529688537564
MNIST_ROWS,Drift,7,6,0.07872683488351959,0.2805830267202911
MNIST_ROWS,Drift,7,7,0.005177090547734804,0.07195200169373195
MNIST_ROWS,Drift,7,8,0.09204985043806599,0.30339718264688287
MNIST_ROWS,Drift,7,9,0.024601271245128512,0.1568479239426793
MNIST_ROWS,Drift,7,10,0.11755028681141236,0.34285607302687865
MNIST_ROWS,Drift,7,11,0.07613391425062628,0.2759237471669053
MNIST_ROWS,Drift,7,12,0.009905176594912093,0.09952475367923345
MNIST_ROWS,Drift,7,13,0.05219784977703675,0.22846848749233833
MNIST_ROWS,Drift,7,14,0.03294063224367733,0.1814955433162956
MNIST_ROWS,Drift,7,15,0.03583283120754399,0.18929561856404387
MNIST_ROWS,Drift,7,16,0.046782074515730576,0.21629164226971548
MNIST_ROWS,Drift,7,17,0.03656278666584037,0.19121398135554935
MNIST_ROWS,Drift,7,18,0.05956265379750113,0.2440546123258094
MNIST_ROWS,Drift,7,19,0.05457022702233955,0.23360271193275894
MNIST_ROWS,Drift,7,20,0.1145811419481165,0.33849836328720484
MNIST_ROWS,Drift,7,21,0.013416277900209297,0.11582865750844779
MNIST_ROWS,Drift,7,22,0.09230551223961918,0.3038182223626805
MNIST_ROWS,Drift,7,23,0.28936256043459757,0.5379243073468586
MNIST_ROWS,Drift,7,24,0.029192331550078453,0.17085763532859294
MNIST_ROWS,Drift,7,25,0.020016009576939525,0.1414779473166738
MNIST_ROWS,Drift,7,26,0.14927455776168996,0.3863606576266403
MNIST_ROWS,Drift,7,27,0.16279660749857547,0.40348061601342816
MNIST_ROWS,Drift,7,28,0.03817334194813464,0.19537999372539308
MNIST_ROWS,Drift,7,29,0.11726317711009646,0.34243711409556127
MNIST_ROWS,Drift,7,30,0.03614868543307992,0.19012807639346674
MNIST_ROWS,Drift,7,31,0.12511671810182723,0.3537184164018425
MNIST_ROWS,Drift,7,32,0.03351569419939049,0.1830729204426217
MNIST_ROWS,Drift,7,33,0.1443980938649936,0.37999749191934623
MNIST_ROWS,Drift,7,34,0.06566573131125848,0.2562532561964013
MNIST_ROWS,Drift,7,35,0.05748328744065858,0.23975672553790556
MNIST_ROWS,Drift,7,36,0.08653882669965014,0.29417482336129674
MNIST_ROWS,Drift,7,37,0.022805850532071858,0.15101606051037042
MNIST_ROWS,Drift,7,38,0.19582304271635204,0.442518974413925
MNIST_ROWS,Drift,7,39,0.0898665895166709,0.29977756673352146
MNIST_ROWS,Drift,7,40,0.11961470800533247,0.34585359330984616
MNIST_ROWS,Drift,7,41,0.11294768784645089,0.33607690763640824
MNIST_ROWS,Drift,7,42,0.08176339967078791,0.2859430007375384
MNIST_ROWS,Drift,7,43,0.04194410138769792,0.2048025912621662
MNIST_ROWS,Drift,7,44,0.10097036528916246,0.31775834416921683
MNIST_ROWS,Drift,7,45,0.0881563984562969,0.2969114320067466
MNIST_ROWS,Drift,7,46,0.2507313005664883,0.5007307665467424
MNIST_ROWS,Drift,7,47,0.1202974930792646,0.3468392899878337
MNIST_ROWS,Drift,7,48,0.18950830526666562,0.43532551644334566
MNIST_ROWS,Drift,7,49,0.06613756619414383,0.2571722500468195
MNIST_ROWS,Drift,7,50,0.05476586960707317,0.23402108795378498
MNIST_ROWS,Drift,7,51,0.06773291060911847,0.2602554718139822
MNIST_ROWS,Drift,7,52,0.15897738749099177,0.3987196853567576
MNIST_ROWS,Drift,7,53,0.05156744309203439,0.2270846606269001
MNIST_ROWS,Drift,7,54,0.0775844844281843,0.2785399153230723
MNIST_ROWS,Drift,7,55,0.009771882348292306,0.09885283176668389
MNIST_ROWS,Drift,7,56,0.03747456370644499,0.19358347994197486
MNIST_ROWS,Drift,7,57,0.10596954561905779,0.3255296386184487
MNIST_ROWS,Drift,7,58,0.11397937347716669,0.33760831369675526
MNIST_ROWS,Drift,7,59,0.025451513659903075,0.15953530537126595
MNIST_ROWS,Drift,7,60,0.09102110613478559,0.30169704362950855
MNIST_ROWS,Drift,7,61,0.06935874750360939,0.2633604896403585
MNIST_ROWS,Drift,7,62,0.04773352356990597,0.21848003013984132
MNIST_ROWS,Drift,7,63,0.035450583622614135,0.18828325369669532
MNIST_ROWS,Drift,7,64,0.08625641617019408,0.29369442652218325
MNIST_ROWS,Drift,7,65,0.1136960237413,0.33718840985612186
MNIST_ROWS,Drift,7,66,0.058866848476232976,0.24262491314008333
MNIST_ROWS,Drift,7,67,0.10968064821202726,0.3311806881628626
MNIST_ROWS,Drift,7,68,0.1409658467856227,0.37545418733265273
MNIST_ROWS,Drift,7,69,0.017851851470488015,0.13361082093336607
MNIST_ROWS,Drift,7,70,0.03853876478111874,0.19631292565982186
MNIST_ROWS,Drift,7,71,0.05545313486322984,0.23548489306796272
MNIST_ROWS,Drift,7,72,0.03610718995577778,0.19001891999424106
MNIST_ROWS,Drift,7,73,0.04362446049587357,0.2088646942301967
MNIST_ROWS,Drift,7,74,0.15796845466722753,0.3974524558575875
MNIST_ROWS,Drift,7,75,0.06501101333853262,0.2549725736986875
MNIST_ROWS,Drift,7,76,0.12524936952026458,0.35390587663991196
MNIST_ROWS,Drift,7,77,0.07637179485696192,0.27635447319875595
MNIST_ROWS,Drift,7,78,0.13022555503055633,0.3608677805381859
MNIST_ROWS,Drift,7,79,0.11287538522242953,0.33596932184714356
MNIST_ROWS,Drift,7,80,0.10438716689903474,0.3230900290925654
MNIST_ROWS,Drift,7,81,0.06103189840880486,0.24704634870567277
MNIST_ROWS,Drift,7,82,0.0431424062528599,0.20770750167690116
MNIST_ROWS,Drift,7,83,0.03609331594231739,0.1899824095602469
MNIST_ROWS,Drift,7,84,0.1343259776684465,0.366505085460552
MNIST_ROWS,Drift,7,85,0.09917249157268392,0.3149166422605892
MNIST_ROWS,Drift,7,86,0.04524788687685183,0.21271550690265115
MNIST_ROWS,Drift,7,87,0.14890838106981585,0.3858864872858544
MNIST_ROWS,Drift,7,88,0.10073820617875084,0.31739282628747434
MNIST_ROWS,Drift,7,89,0.03996718665108049,0.19991794979711175
MNIST_ROWS,Drift,7,90,0.08916061087501347,0.2985977409074179
MNIST_ROWS,Drift,7,91,0.050403202673849484,0.2245065760147116
