model,forecast_target,rolling_step,horizon_step,target_index,target_date,predicted_value,true_value,error,absolute_error,squared_error
drift,relative_return,2,4,73,2024-10-21T00:00:00,0.002562852343544364,0.011246442794799805,-0.008683590218424797,0.008683590218424797,7.540473908152281e-05
drift,relative_return,2,5,74,2024-10-22T00:00:00,0.003203565487638116,0.00859522819519043,-0.0053916629403829575,0.0053916629403829575,2.9070029262699e-05
drift,relative_return,3,1,75,2024-10-23T00:00:00,0.0012259498471394181,-0.02162301540374756,0.022848965600132942,0.022848965600132942,0.0005220752289960585
drift,relative_return,3,2,76,2024-10-24T00:00:00,0.0024518996942788363,-0.022428512573242188,0.024880412966012955,0.024880412966012955,0.0006190349493593456
drift,relative_return,3,3,77,2024-10-25T00:00:00,0.0036778494250029325,-0.018867135047912598,0.0225449837744236,0.0225449837744236,0.0005082762933890234
drift,relative_return,3,4,78,2024-10-28T00:00:00,0.0049037993885576725,-0.010429918766021729,0.015333717688918114,0.015333717688918114,0.00023512289816344026
drift,relative_return,3,5,79,2024-10-29T00:00:00,0.006129749119281769,-0.009285151958465576,0.015414901077747345,0.015414901077747345,0.00023761917523673626
drift,relative_return,4,1,80,2024-10-30T00:00:00,0.0019178135553374887,-0.0152779221534729,0.01719573512673378,0.01719573512673378,0.000295693306548786
drift,relative_return,4,2,81,2024-10-31T00:00:00,0.0038356271106749773,-0.03320920467376709,0.03704483062028885,0.03704483062028885,0.0013723194756858903
drift,relative_return,4,3,82,2024-11-01T00:00:00,0.005753440782427788,-0.04604780673980713,0.051801249384880066,0.051801249384880066,0.0026833694378345374
drift,relative_return,4,4,83,2024-11-04T00:00:00,0.007671254221349955,-0.04989945888519287,0.05757071450352669,0.05757071450352669,0.003314387168446578
drift,relative_return,4,5,84,2024-11-05T00:00:00,0.009589067660272121,-0.04373687505722046,0.053325943648815155,0.053325943648815155,0.0028436562660366094
drift,relative_return,5,1,85,2024-11-06T00:00:00,0.00016535681788809597,-0.00326693058013916,0.0034322873689234257,0.0034322873689234257,1.1780596582871292e-05
drift,relative_return,5,2,86,2024-11-07T00:00:00,0.00033071363577619195,0.018035292625427246,-0.01770457811653614,0.01770457811653614,0.0003134520862845304
drift,relative_return,5,3,87,2024-11-08T00:00:00,0.0004960704827681184,0.015708208084106445,-0.015212137252092361,0.015212137252092361,0.00023140911977649614
drift,relative_return,5,4,88,2024-11-11T00:00:00,0.0006614272715523839,0.0034906864166259766,-0.0028292592614889145,0.0028292592614889145,8.004707968720798e-06
drift,relative_return,5,5,89,2024-11-12T00:00:00,0.0008267841185443103,0.0034906864166259766,-0.0026639022398740053,0.0026639022398740053,7.0963751436057426e-06
drift,relative_return,6,1,90,2024-11-13T00:00:00,-0.00017234143160749227,0.0039691925048828125,-0.004141533747315407,0.004141533747315407,1.7152301780152396e-05
drift,relative_return,6,2,91,2024-11-14T00:00:00,-0.00034468286321498454,0.017794251441955566,-0.018138933926820755,0.018138933926820755,0.000329020924001569
drift,relative_return,6,3,92,2024-11-15T00:00:00,-0.000517024309374392,0.0034339427947998047,-0.003950966987758875,0.003950966987758875,1.5610140138360437e-05
drift,relative_return,6,4,93,2024-11-18T00:00:00,-0.0006893657264299691,0.01690232753753662,-0.017591692507267,0.017591692507267,0.00030946764527023385
drift,relative_return,6,5,94,2024-11-19T00:00:00,-0.0008617071434855461,0.01806187629699707,-0.01892358437180519,0.01892358437180519,0.00035810204547682967
drift,relative_return,7,1,95,2024-11-20T00:00:00,1.856215385487303e-05,0.0031540393829345703,-0.003135477192699909,0.003135477192699909,9.831217225941304e-06
drift,relative_return,7,2,96,2024-11-21T00:00:00,3.712430770974606e-05,0.0010513067245483398,-0.0010141824604943395,0.0010141824604943395,1.0285660631743524e-06
drift,relative_return,7,3,97,2024-11-22T00:00:00,5.56864652025979e-05,0.006965160369873047,-0.006909473799169064,0.006909473799169064,4.774082818140377e-05
drift,relative_return,7,4,98,2024-11-25T00:00:00,7.424861541949213e-05,0.020106911659240723,-0.020032662898302078,0.020032662898302078,0.0004013075827970086
drift,relative_return,7,5,99,2024-11-26T00:00:00,9.281077655032277e-05,0.029700398445129395,-0.029607588425278664,0.029607588425278664,0.0008766092923606951
drift,relative_return,8,1,100,2024-11-27T00:00:00,0.0010246203746646643,-0.0005530714988708496,0.0015776918735355139,0.0015776918735355139,2.48911164782e-06
drift,relative_return,8,2,101,2024-11-29T00:00:00,0.0020492407493293285,0.009657144546508789,-0.0076079037971794605,0.0076079037971794605,5.7880200187137654e-05
drift,relative_return,8,3,102,2024-12-02T00:00:00,0.003073861123993993,0.0192716121673584,-0.016197750344872475,0.016197750344872475,0.00026236711623481637
drift,relative_return,8,4,103,2024-12-03T00:00:00,0.004098481498658657,0.03228962421417236,-0.02819114178419113,0.02819114178419113,0.0007947404750963671
drift,relative_return,8,5,104,2024-12-04T00:00:00,0.005123102106153965,0.03382110595703125,-0.02869800478219986,0.02869800478219986,0.000823575478479166
drift,relative_return,9,1,105,2024-12-05T00:00:00,0.001419345266185701,0.00012350082397460938,0.0012958444422110915,0.0012958444422110915,1.679212818409375e-06
drift,relative_return,9,2,106,2024-12-06T00:00:00,0.002838690532371402,-0.0006995797157287598,0.0035382702481001616,0.0035382702481001616,1.2519356348590779e-05
drift,relative_return,9,3,107,2024-12-09T00:00:00,0.004258035682141781,0.015390276908874512,-0.01113224122673273,0.01113224122673273,0.00012392679473016786
drift,relative_return,9,4,108,2024-12-10T00:00:00,0.005677381064742804,0.01958775520324707,-0.01391037367284298,0.01391037367284298,0.00019349849571812308
drift,relative_return,9,5,109,2024-12-11T00:00:00,0.007096725981682539,0.0143204927444458,-0.007223766762763262,0.007223766762763262,5.2182806242803215e-05
drift,relative_return,10,1,110,2024-12-12T00:00:00,0.0017740600742399693,0.005963683128356934,-0.004189623054116964,0.004189623054116964,1.755294133558836e-05
drift,relative_return,10,2,111,2024-12-13T00:00:00,0.0035481201484799385,0.006653428077697754,-0.0031053079292178154,0.0031053079292178154,9.642937335263037e-06
drift,relative_return,10,3,112,2024-12-16T00:00:00,0.005322180222719908,0.018459081649780273,-0.013136900961399078,0.013136900961399078,0.00017257816686960803
drift,relative_return,10,4,113,2024-12-17T00:00:00,0.007096240296959877,0.028358101844787598,-0.02126186154782772,0.02126186154782772,0.000452066756478995
drift,relative_return,10,5,114,2024-12-18T00:00:00,0.008870299905538559,0.0063288211822509766,0.0025414787232875824,0.0025414787232875824,6.45911410092348e-06
drift,relative_return,11,1,115,2024-12-19T00:00:00,0.0014813849702477455,0.007014632225036621,-0.005533247254788876,0.005533247254788876,3.061682518262863e-05
drift,relative_return,11,2,116,2024-12-20T00:00:00,0.002962769940495491,0.025962471961975098,-0.022999702021479607,0.022999702021479607,0.0005289862930768531
drift,relative_return,11,3,117,2024-12-23T00:00:00,0.0044441549107432365,0.029107093811035156,-0.024662937968969345,0.024662937968969345,0.0006082605092612298
drift,relative_return,11,4,118,2024-12-24T00:00:00,0.005925539880990982,0.04091918468475342,-0.034993644803762436,0.034993644803762436,0.0012245551766518897
drift,relative_return,11,5,119,2024-12-26T00:00:00,0.007406924851238728,0.04422485828399658,-0.03681793436408043,0.03681793436408043,0.0013555602908377345
